,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
111,"Hướng Dẫn Thực Hành Lập Sổ Sách Kế Toán, Báo Cáo Tài Chính Và Báo Cáo Thuế Gtgt Trên Excel",https://salt.tikicdn.com/cache/280x280/ts/product/ae/1f/e6/2c25294eb3c530d34c360e02740023e1.jpg,Kế toán – Kiểm toán – Thuế,Đặng Văn Sáng,"Để giúp các doanh nghiệp nói chung, các doanh nghiệp vừa và nhỏ nói riêng có chương trình và tài liệu tham khảo để ứng dụng tin học vào công tác kế toán, tác giả đã biên soạn và phát hành cuốn sách:"" ...",336690,Cty Hương Huy,,,,,Nhà Xuất Bản Tài Chính,,,,
112,"Hướng Dẫn Thực Hành Lập Sổ Sách Kế Toán, Báo Cáo Tài Chính Và Báo Cáo Thuế GTGT Trên Excel (Tái Bản)",https://salt.tikicdn.com/cache/280x280/ts/product/66/6e/f1/a3c2e6dedaa238c8a53ee62b653c079e.jpg,Kế toán – Kiểm toán – Thuế,Ths. Đặng Văn Sáng,"Để giúp các doanh nghiệp nói chung, các doanh nghiệp vừa và nhỏ nói riêng có chương trình và tài liệu tham khảo để ứng dụng tin học vào công tác kế toán, tác giả đã biên soạn và phát hành cuốn sách:"" ...",270900,Hương Huy,2020-01-02 00:00:00,20 x 28 cm,Bìa mềm,985,Nhà Xuất Bản Tài Chính,,,,
113,Luật Kế Toán Và Chế Độ Kế Toán Dành Cho Doanh Nghiệp Mới Nhất,https://salt.tikicdn.com/cache/280x280/ts/product/9b/11/54/372f67ef1bdf2bef4376460499e622cb.jpg,Kế toán – Kiểm toán – Thuế,Kim Phương,"Trong những năm gần đây cùng với sự phát triển không ngừng của nền kinh tế thì công tác kế toán của doanh nghiệp cũng từng bước đi vào phát triển ổn định, vững chắc góp phần không nhỏ vào công cuộc đổ...",250000,Nhà Sách Pháp Luật,,<p>20x28x3cm</p>,Bìa mềm,432,,,,,
114,Vùng Lợi Nhuận,https://salt.tikicdn.com/cache/280x280/ts/product/86/41/f9/587ca058a984811dfae293ae736a5404.jpg,Kế toán – Kiểm toán – Thuế,"Adrian J. Slywotzky,David J. Morrison","Nội dung tóm tắt: Vì sao những công ty tên tuổi như IBM, GM, Sears, Kodak, US Steel, United A dẫn đầu về thị phần nhưng lại không có lợi nhuận trong suốt thập niên 1980 - 1990?Vì sao Coca-Cola, Dis...",142500,Alphabooks,,16 x 24 cm,Bìa mềm,432,Nhà Xuất Bản Thế Giới,Alphabooks,,,
115,"Combo 2 Cuốn: Lời Thú Tội Mới Của Một Sát Thủ Kinh Tế + Nghệ Thuật Lãnh Đạo- Chân Dung Những Ceo, Nhà Sáng Lập Và Những Người Thay Đổi Cuộc Chơi Vĩ Đại Nhất Thế Giới",https://salt.tikicdn.com/cache/280x280/ts/product/23/fc/47/2b5526682678445794069f02fb22c165.jpg,Kế toán – Kiểm toán – Thuế,"Marileev Adams,Masahiko Hara","Bộ sách mà nhà kinh doanh và lãnh đạo nào cũng nên đọcĐể trở thành một nhà lãnh đạo giỏi cần những yếu tố chính nào? Phải chăng là may mắn, động lực, tài năng, quá trình đào tạo, kinh nghiệm hay do n...",315200,Tân Việt,2021-07-01 00:00:00,16 x 24 cm,Bìa cứng,,Nhiều Nhà Xuất Bản,Thúy Hằng+ Lê Đồng Tâm(Biên soạn),,,
116,Chế Độ Kế Toán Doanh Nghiệp - Quyển 1: Hệ Thống Tài Khoản Kế Toán (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/64/a0/db/7146fe682ce432ef25163fda20904aaa.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Chế Độ Kế Toán Doanh Nghiệp (Quyển 1): Hệ Thống Tài Khoản Kế Toán Bộ sách Chế Độ Kế Toán Doanh Nghiệp có mục tiêu giúp các nhà quản trị Doanh Nghiệp - Các Kế toán trưởng, Kế toán viên, các Sinh viên k...",139300,Hương Huy,,16 x 24 cm,Bìa mềm,550,Nhà Xuất Bản Tài Chính,,,,
117,"Sách 140 sơ đồ kế toán doanh nghiệp hệ thống tài khoản, danh mục và biểu mẫu chứng từ - sổ kế toán – mẫu báo cáo tài chính",https://salt.tikicdn.com/cache/280x280/ts/product/cf/1d/dd/fe3d947f6dbb8bb01e37a68e81f2fb15.jpg,Kế toán – Kiểm toán – Thuế,Vũ Thu Phương,"Mua Sách 140 sơ đồ kế toán doanh nghiệp hệ thống tài khoản, danh mục và biểu mẫu chứng từ - sổ kế toán – mẫu báo cáo tài chính trên TiKi với giá Ưu đãi nhất.(Theo Thông tư số 200/2014/TT-BTC ngày 22-...",240000,Trung tâm pháp luật Sài Gòn,,<p>20x18x3cm</p>,Bìa mềm,428,,,,,
118,Tra Cứu 606 Câu Hỏi Đáp Về Nghiệp Vụ Kế Toán Phát Sinh Dành Cho Kế Toán Trưởng Doanh Nghiệp,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img863_5.jpg,Kế toán – Kiểm toán – Thuế,Quang Minh,"Tra Cứu 606 Câu Hỏi Đáp Về Nghiệp Vụ Kế Toán Phát Sinh Dành Cho Kế Toán Trưởng Doanh Nghiệp Nội dung cuốn sách bao gồm những phần chính sau: Phần thứ nhất: Hỏi đáp về hợp đồng, sử dụng, tiền lương, ...",250000,Pháp luật Sài Gòn - Hà Nội,2015-06-18 00:00:00,20 x 28 cm,Bìa mềm,423,,,,,
119,Combo Sách Kinh Tế Hay: Báo Cáo Tài Chính - Hướng Dẫn Từng Bước Hiểu Và Lập Báo Cáo Tài Chính + Tư Duy Kế Toán Phải Có Trong Kinh Doanh (Tặng kèm Bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/5e/3d/e3/5a3cb3b0c9cae4ebfc4d009e7298ffde.jpg,Kế toán – Kiểm toán – Thuế,"Thomas R. Ittelson,Takaharu Yasumoto","Combo Sách Kinh Tế Hay: Báo Cáo Tài Chính - Hướng Dẫn Từng Bước Hiểu Và Lập Báo Cáo Tài Chính + Tư Duy Kế Toán Phải Có Trong Kinh Doanh1, Báo Cáo Tài Chính - Hướng Dẫn Từng Bước Hiểu Và Lập Báo Cáo T...",209200,Nhiều công ty phát hành,,,Bìa mềm,,,,,,
120,Hướng Dẫn Thực Hành Sổ Kế Toán Và Lập Báo Cáo Tài Chính,https://salt.tikicdn.com/cache/280x280/ts/product/56/76/16/b3fc6ea09737fc307a14926d41042fa4.jpg,Kế toán – Kiểm toán – Thuế,TS Nguyễn Thị Xuân Hồng ,Hướng Dẫn Thực Hành Sổ Kế Toán Và Lập Báo Cáo Tài Chính...,141750,NXB Tài Chính,,,,,,,,,
121,Chế Độ Kế Toán Đơn Vị Hành Chính Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/4c/e2/99/204d9c3c119ae3092ec8cc7d80c02a20.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Sách chế độ kế toán đơn vị hành chính sự nghiệp theo Thông tư 107/2017/TT-BTC ngày 10/10/2017, Bộ Tài Chính hướng dẫn chế độ kế toán hành chính, sự nghiệp.Thông tư 107/2017/TT-BTC thay thế các văn bả...",259500,NXB Tài Chính,,"<p><span style=""font-size: 16px;"">19x27x5cm</span></p>",Bìa mềm,663,Nhà Xuất Bản Tài Chính,,,,
122,Combo Sách Tài Chính: Báo Cáo Tài Chính - Hướng Dẫn Từng Bước Hiểu Và Lập Báo Cáo Tài Chính + ​Fintech 4.0 - Những Điển Hình Thành Công Trong Cuộc Cách Mạng Công Nghệ Tài Chính - (Tặng Kèm Bookmark Thiết Kế),https://salt.tikicdn.com/cache/280x280/ts/product/cc/21/e5/f1e6ef39542fb45dc9ebe626fd8da298.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"Báo Cáo Tài ChínhNếu ấn bản đầu tiên của cuốn sách này dành cho một doanh nhân, nó sẽ là một thành công lớn. Hiện tại với hơn 100.000 ấn bản của Báo cáo tài chính: Hướng dẫn từng bước hiểu và lập Báo...",194500,MCBOOKS,,"<p> </p>
<table id=""chi-tiet"" class=""table table-bordered table-detail table-striped"" style=""box-sizing: border-box; border-collapse: collapse; border-spacing: 0px; background-color: transparent; max-width: 100%; width: 880px; margin-bottom: 20px; border: 1px solid #dddddd; color: #333333; font-family: Roboto, Helvetica, Arial, sans-serif;"" cellspacing=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td class=""last"" style=""box-sizing: border-box; padding: 10px 15px; line-height: 1.42857; vertical-align: top; border-width: 1px 0px; border-image: initial; color: #242424; font-size: 13px; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; border-color: #d5d5d5 initial #d5d5d5 initial; border-style: solid initial solid initial;"">16 x 26 cm</td>
</tr>
</tbody>
</table>",Bìa mềm,,,,,,
123,"Chế Độ Kế Toán Doanh Nghiệp - Quyển 2: Báo Cáo Tài Chính Chứng Từ Và Sổ Sách Kế Toán, Báo Cáo Tài Chính Hợp Nhất",https://salt.tikicdn.com/cache/280x280/ts/product/e2/30/ab/e75208dca732a54156374876811420c3.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,Luật kế toán 2015   Nghị định số 174/2016/NĐ-CP ngày 30/12/2016 của Chính Phủ quy định chi tiết một số điều của luật kế toán   Thông tư số 200/2014/TT-BTC ngày 22/12/2014 của Bộ Tài Chính hướng dẫn ...,242730,Cty Hương Huy,,,,,Nhà Xuất Bản Tài Chính,,,,
124,Tài Liệu Bồi Dưỡng Kế Toán Nâng Cao Năng Lực Quản Lý Tài Chính Kế Toán Dành Cho Chủ Tài khoản Và Kế Toán Trưởng Đơn Vị Hành Chính Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/aa/8a/38/506bfef823137df72dbd0595b81efe01.jpg,Kế toán – Kiểm toán – Thuế,"Tăng Bình,Ái Phương",Tài Liệu Bồi Dưỡng Kế Toán Nâng Cao Năng Lực Quản Lý Tài Chính Kế Toán Dành Cho Chủ Tài khoản Và Kế Toán Trưởng Đơn Vị Hành Chính Sự NghiệpTrong điều kiện kinh tế thị trường định hướng xã hội chủ ngh...,220000,Nhà sách Lao Động,2019-01-09 00:00:00,<p>19x27x3 cm</p>,Bìa mềm,416,,,,,
125,Hệ thống Tài Khoản Kế Toán - 2018 (Túi),https://salt.tikicdn.com/cache/280x280/ts/product/db/06/76/a55d0f714e089d2e1f7a675cff6c7548.jpeg,Kế toán – Kiểm toán – Thuế,Nguyễn Văn Hòa,"Ấn phẩm liệt kê chính xác các tài khoản kế toán theo Thông tư 200/2014/ TT-BTC, áp dụng cho mọi loại hình doanh nghiệp từ ngày 01/01/2015 trở đi.Bên cạnh đó còn nêu bật được những khác biệt so với th...",90000,Công ty TNHH Đầu Tư Sáng Tạo,,<p>19 x 34 (cm)</p>,,,,,,,
126,Hơn Cả Tiền Bạc,https://salt.tikicdn.com/cache/280x280/media/catalog/product/h/o/hon-ca-tien-bac.jpg,Kế toán – Kiểm toán – Thuế,Saly A. Glassman,"Hơn Cả Tiền Bạc Saly A. Glassman là Phó chủ tịch Merrill Lynch, một công ty đầu tư trực thuộc Ngân hàng America và là một trong 100 nhà tư vấn tài chính giỏi nhất nước Mỹ.Trong cuốn sách này, Saly Gl...",60000,VanLangBooks,2013-06-15 00:00:00,13.5 x 21 cm,Bìa mềm,264,,,,,
127,Chế Độ Kế Toán Doanh Nghiệp (Quyển 1): Hệ Thống Tài Khoản Kế Toán,https://salt.tikicdn.com/cache/280x280/ts/product/03/15/55/130c76c2137b604c8e41ffc8700cb743.jpg,Kế toán – Kiểm toán – Thuế,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","Chế Độ Kế Toán Doanh Nghiệp (Quyển 1): Hệ Thống Tài Khoản Kế Toán Bộ sách Chế Độ Kế Toán Doanh Nghiệp có mục tiêu giúp các nhà quản trị Doanh Nghiệp - Các Kế toán trưởng, Kế toán viên, các Sinh viên k...",115440,Cty Hương Huy,,,,,Nhà Xuất Bản Kinh Tế TPHCM,,,,
128,Dạy Con Về Tài Chính (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/48/92/d2/667be216a64bbfec28ad181fc8525d0e.jpg,Kế toán – Kiểm toán – Thuế,Joline Godfrey,"“Nếu có thể, chúng tôi sẽ mời Joline Godfrey đến nhà hàng tuần để dạy con chúng tôi cách quản lý tiền bạc. Đây là cuốn sách tuyệt vời. Godfrey có khả năng xuất sắc trong việc trợ giúp các bậc cha mẹ v...",71200,VanLangBooks,2021-05-01 00:00:00,13.5 x 21 cm,Bìa gập,208,Nhà Xuất Bản Thanh Hóa,Nguyễn Tư Thắng,,,
129,Hướng Dẫn Thực Hành Chế Độ Kế Toán Hành Chính Sự Nghiệp (Ban Hành Theo Thông Tư Số 107/2017/TT-BTC Ngày 10 Tháng 10 Năm 2017 Của Bộ Tài Chính),https://salt.tikicdn.com/cache/280x280/ts/product/3e/7e/bc/aa21b47ac4595fb11a8e4a8688574960.jpg,Kế toán – Kiểm toán – Thuế,Nguyễn Ngọc Đức,"Hướng Dẫn Thực Hành Chế Độ Kế Toán Hành Chính Sự Nghiệp (Ban Hành Theo Thông Tư Số 107/2017/TT-BTC Ngày 10 Tháng 10 Năm 2017 Của Bộ Tài Chính)Ngày 10/10/2017, Bộ Tài chính ban hành Thông tư 107/2017/...",350000,Công Ty TNHH BK Education,2017-12-03 00:00:00,16 x 24 cm,Bìa mềm,751,,,,,
130,Luật kế toán và chế độ kế toán dành cho doanh nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/6d/21/29/39ee8e0442e635d21ae76f736f9d1029.jpg,Kế toán – Kiểm toán – Thuế,Kim Phượng,"Trong những năm gần đây cùng với sự phát triển không ngừng của nền kinh tế thì công tác kế toán của doanh nghiệp cũng từng bước đi vào phát triển ổn định, vững chắc góp phần không nhỏ vào công cuộc đổ...",260000,Nhà sách Luật Việt,2019-04-20 09:37:22,<p>20x28</p>,Bìa mềm,431,,,,,
131,HƯỚNG DẪN THỰC HÀNH KẾ TOÁN HÀNH CHÍNH SỰ NGHIỆP – 128 SƠ ĐỒ KẾ TOÁN HÀNH CHÍNH SỰ NGHIỆP,https://salt.tikicdn.com/cache/280x280/ts/product/b4/02/96/d7ff58880f373f971c8d9a77676fecf9.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,Bộ Tài chính vừa ban hành Thông tư 107/2017/TT-BTC về việc hướng dẫn Chế độ kế toán hành chính sự nghiệp. Việc ra đời chế độ kế toán này đã làm thay đổi khá căn bản việc thực hiện công tác kế toán ở c...,245000,Nhà sách Lao Động,,<p>20x28x3cm</p>,Bìa mềm,400,,,,,
132,"Chính Sách Thuế - Luật Quản Lý Thuế & Các Quy Định Pháp Luật Mới Nhất Về Thuế Giá Trị Gia Tăng, Thuế Thu Nhập Doanh Nghiệp, Thuế Thu Nhập Cá Nhân",https://salt.tikicdn.com/cache/280x280/ts/product/c5/69/8f/bd7b6dd8d16cd7906813f40b09063c81.jpg,Kế toán – Kiểm toán – Thuế,"Hữu Đại,Vũ Tươi","Nhằm tiếp tục đẩy mạnh cải cách, hoàn thiện thể chế, chính sách và công tác quản lý thuế, thời gian qua, ngành thuế Việt Nam tiếp tục sửa đổi bổ sung cũng như ban hành nhiều chính sách mới trong lĩnh ...",262500,Pháp luật Sài Gòn - Hà Nội,2020-01-01 09:54:49,20 x 28 cm,Bìa mềm,392,Nhà Xuất Bản Tài Chính,,,,
133,Chú Giải Chi Tiết Danh Mục Mã HS năm 2018 Tập 1,https://salt.tikicdn.com/cache/280x280/ts/product/2c/64/b6/d5b4f978c6e6be099c32b61660fd5807.jpg,Kế toán – Kiểm toán – Thuế,Nguyên Châu," Lời giới thiệu:Ngày 27 tháng 6 năm 2017 Bộ Tài chính đã ban hành Thông tư số 65/2017/TT-BTC Danh mục hàng hóa Xuất Nhập Khẩu Việt Nam (có hiệu lực từ ngày 1/1/2018). Theo đó, Danh mục này gồm 21 ph...",329000,Pháp Luật Sài Gòn Hà Nội,2018-02-10 21:00:37,"<p>20 x 28 x 3,5cm</p>",Bìa mềm,786,,,,,
134,Hướng Dẫn Lập Báo Cáo Tài Chính Tổng Hợp Đơn Vị Kế Toán Nhà Nước,https://salt.tikicdn.com/cache/280x280/ts/product/2c/a2/9f/997cffecebbff9496dbb60e71489405b.jpg,Kế toán – Kiểm toán – Thuế,Vũ Tươi,"Mua sách Hướng Dẫn Lập Báo Cáo Tài Chính Tổng Hợp Đơn Vị Kế Toán Nhà Nước trên TiKi với giá ưu đãi nhất.Ngày 1-11-2018, Bộ Tài chính ban hành Thông tư số 99/2018/TT-BTC Hướng dẫn lập báo cáo tài chín...",259500,Nhà Sách Pháp Luật,,<p>20x28x3cm</p>,Bìa mềm,400,,,,,
135,Cẩm Nang Dành Cho Kế Toán Trưởng Đơn Vị Hành Chính Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/0e/c2/9b/7c6e329fc2142d9f7b23b90e32e6a792.jpg,Kế toán – Kiểm toán – Thuế,Tường Vy,"Nội dung cuốn sách bao gồm các phần chính như sau:Phần thứ nhất. Luật Kế toán và quy định chi tiết thi hànhPhần thứ hai. Hướng dẫn tổ chức bồi dưỡng, cấp chứng chỉ Kế toán trưởng, cập nhật kiết thứ...",266100,NXB Tài Chính,2021-02-12 00:00:00,20 x 28 cm,Bìa mềm,392,Nhà Xuất Bản Tài Chính,,,,
136,Giám đốc và kế toán trưởng cần biết - luật doanh nghiệp - luật hỗ trợ doanh nghiệp nhỏ và vừa - luật cạnh tranh và chương trình cắt giảm chi phí cho doanh nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/95/f1/f8/d9fbe9737b337253e32180995042ad93.jpg,Kế toán – Kiểm toán – Thuế,Kim Phượng,"Trong xu hướng hội nhập kinh tế toàn cầu ngày càng được mở rộng, môi trường kinh doanh của doanh nghiệp đang có nhiều sự thay đổi. Đặc biệt khi chúng ta đã gia nhập TPP vừa là những thách thức cũng nh...",260600,TT Giới Thiệu Sách TP. HCM,,<p>20x28x3cm</p>,Bìa mềm,392,,,,,
137,Combo Sách Dành Cho Nhà Quản Lý: Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) + Nguyên Tắc Kinh Doanh Của Brian Tracy - (Báo Cáo tài Chính /  Dữ Kiện Kinh Tế),https://salt.tikicdn.com/cache/280x280/ts/product/81/eb/4e/b53f38f44f687073acf83615a5b631f7.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,Combo Sách Dành Cho Nhà Quản Lý: Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) + Nguyên Tắc Kinh Doanh Của Brian Tracy - (Báo Cáo tài Chính / Dữu Kiện Kinh Tế)Tài Chính Dành Cho Nhà Quản Lý (Tái Bản ...,231500,1980 Books,,,Bìa mềm,,Nhà Xuất Bản Lao Động Xã Hội,,,,
138,Chi Tiêu Hợp Lý,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img069_1_3.jpg,Kế toán – Kiểm toán – Thuế,Farnoosh Torabi,"Chi Tiêu Hợp Lý Giữa việc kiếm tiền và tiêu tiền là cả một thế giới của những điều không chắc chắn và các tình huống khó xác định. Tại sao những lời khuyên hợp lý, rõ ràng và khôn ngoan nhất vẫn khôn...",65250,VanLangBooks,2015-06-24 00:00:00,13.5 x 21 cm ,Bìa mềm,269,Nhà Xuất Bản Lao Động,,,,
139,Giải Đáp Các Tình Huống Thường Gặp Về Nghiệp Vụ Kế Toán Đơn Vị Hành Chính Sự Nghiệp Năm 2017,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/c/scan0003.u547.d20170209.t113309.591507.jpg,Kế toán – Kiểm toán – Thuế,Hữu Đại - Hữu Thắng (sưu tầm và hệ thống),Giải Đáp Các Tình Huống Thường Gặp Về Nghiệp Vụ Kế Toán Đơn Vị Hành Chính Sự Nghiệp Năm 2017 Sách có những nội dung chính như sau: Phần1. Giải đáp về nội dung chế độ kế toán hành chính sự nghiệp Ph...,239000,Nhà sách Lao Động,2017-02-09 00:00:00,20 x 28 cm ,Bìa mềm,400,,,,,
140,Hướng Dẫn Kế Toán Dự Toán và Lệnh Chi Ngân Sách Địa Phương,https://salt.tikicdn.com/cache/280x280/ts/product/86/ca/21/1fa75f243481a47a6978ba0f8af33195.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính (Vụ Chế Độ Kế Toán Và Kiểm Toán),Giới thiệu sách: HƯỚNG DẪN KẾ TOÁN DỰ TOÁN VÀ LỆNH CHI TIỀN NGÂN SÁCH ĐỊA PHƯƠNGHƯỚNG DẪN KẾ TOÁN DỰ TOÁN VÀ LỆNH CHI TIỀN NGÂN SÁCH ĐỊA PHƯƠNGTrong cuốn sách này đã cập nhật Thông tư và Công văn s...,250000,NXB Tài Chính,2018-07-10 13:26:22,<p>19 x 27 x 2.5cm</p>,Bìa mềm,564,,,,,
141,Hỏi Đáp Các Tình Huống Pháp Luật Mới Nhất Về Luật Ngân Sách Luật Kiểm Toán Năm 2015,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img063_16.jpg,Kế toán – Kiểm toán – Thuế,Quang Minh,Hỏi Đáp Các Tình Huống Pháp Luật Mới Nhất Về Luật Ngân Sách Luật Kiểm Toán Năm 2015 Nội dung cuốn sách bao gồm những phần chính sau: Phần I: Hỏi đáp về Luật Ngân sách mới được Quốc hội thông qua tại...,229000,Nhà sách Lao Động,2015-09-16 00:00:00,20 x 28 cm,Bìa mềm,422,,,,,
142,"Báo Cáo Tài Chính - Hướng Dẫn Từng Bước Hiểu Và Lập Báo Cáo Tài Chính(Tặng E-Book Bộ 10 Cuốn Sách Hay Về Kỹ Năng, Đời Sống, Kinh Tế Và Gia Đình - Tại App MCbooks)",https://salt.tikicdn.com/cache/280x280/ts/product/91/f4/4e/96190fc9f7644b9459f66b96527244e7.jpg,Kế toán – Kiểm toán – Thuế,Thomas R. Ittelson,"Nếu ấn bản đầu tiên của cuốn sách này dành cho một doanh nhân, nó sẽ là một thành công lớn. Hiện tại với hơn 100.000 ấn bản của Báo cáo tài chính: Hướng dẫn từng bước hiểu và lập Báo cáo tài chính đa...",113760,BIZBOOKS,2019-09-16 10:15:21,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;17 x 24 cm&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15293,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;11&quot;:0,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Calibri, sans-serif&quot;,&quot;16&quot;:7}"">17 x 24 cm</span></p>",Bìa mềm,332,Nhà Xuất Bản Hồng Đức,,,,
143,"Luật Sĩ Quan Quân Đội Nhân Dân Việt Nam_Luật Quân Nhân Chuyên Nghiệp, Công Nhân Và Viên Chức Quốc Phòng_Luật Nghĩa Vụ Quân Sự_Luật Dân Quân Tự Vệ_Luật Giáo Dục Quốc Phòng Và An Ninh",https://salt.tikicdn.com/cache/280x280/ts/product/1f/64/47/ae5b5a2ec2b86d09e615e1bb3bbb29f1.jpg,Kế toán – Kiểm toán – Thuế,Vũ Thu Phương,"Nội dung sách gồm 6 phần sau:Phần I. tìm hiểu LUẬT SĨ QUAN QUÂN ĐỘI NHÂN DÂN VIỆT NAMPhần II. Tìm hiểu LUẬT QUÂN NHÂN CHUYÊN NGHIỆP, CÔNG NHÂN VÀ VIÊN CHỨC QUỐC PHÒNG VÀ VĂN BẢN HƯỚNG DẪN THI HÀNHP...",316000,Pháp Luật Sài Gòn Hà Nội,2020-06-01 00:00:00,20 x 28 cm,Bìa mềm,392,Nhà Xuất Bản Lao Động,,,,
144,"Hiệp Định Đối Tác Toàn Diện Và Tiến Bộ Xuyên Thái Bình Dương (CPTPP) – Luật Doanh Nghiệp, Luật Đầu Tư & Chính Sách Ưu Đãi Hỗ Trợ Phát Triển Doanh Nghiệp",https://salt.tikicdn.com/cache/280x280/ts/product/c0/c1/0a/b4a8a55fa3b53d85e37e65104457c2a5.jpg,Kế toán – Kiểm toán – Thuế,Vũ Thu Phương,"Ngày 12-11-2018, Quốc hội đã biểu quyết thông qua Nghị quyết số 72/2018/QH14 Phê chuẩn Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương (CPTPP) cùng các văn kiện liên quan. Thời gian qua,...",214000,Pháp Luật Sài Gòn Hà Nội,,<p>20X28CM</p>,Bìa mềm,400,,,,,
145,Chú Giải Chi Tiết Danh Mục Mã HS năm 2018 Tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/88/ac/35/f94733ef75b634d457aecc8cca012a54.jpg,Kế toán – Kiểm toán – Thuế,Nguyên Châu," Lời giới thiệu:Ngày 27 tháng 6 năm 2017 Bộ Tài chính đã ban hành Thông tư số 65/2017/TT-BTC Danh mục hàng hóa Xuất Nhập Khẩu Việt Nam (có hiệu lực từ ngày 1/1/2018). Theo đó, Danh mục này gồm 21 ph...",329000,Pháp Luật Sài Gòn Hà Nội,2018-02-10 21:08:58,"<p>20 x 28 x 3,5cm</p>",Bìa mềm,806,,,,,
