,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
408,22 Đề Trắc Nghiệm Môn Địa Lí,https://salt.tikicdn.com/cache/280x280/ts/product/9f/29/94/ce41d275a5ec9e53752923ea343f2552.jpg,Ôn thi THPT quốc gia,Nguyễn Hoàng Anh,"Vào tháng 10/2016 Bộ Giáo dục và Đào Tạo đã công bố đề thi minh họa cho kì thi THPT Quốc gia2017. Và môn Địa là môn thi được làm mới bằng hình thức thi trắc nghiệm. Nhằm đáp ứng nhu cầu đó, tác giả Ng...",43800,Nhà Sách Hồng Ân,2021-06-01 00:00:00,17 x 24 cm,Bìa mềm,167,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
409,Mẹo giải nhanh các dạng bài vận dụng và vận dụng cao môn Lí – Hóa – Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/0b/6b/3c/243fa3043958fc148d96960690cbe4c8.png,Ôn thi THPT quốc gia,nhieu tac gia,"Mẹo giải nhanh các dạng bài vận dụng và vận dụng cao môn Lí – Hóa – SinhGiúp học sinh: – Sách mang tính thực hành cao mục tiêu điểm 9+ Đại học– Trang bị phương pháp, hướng tư duy thông qua phân tíc...",200000,Công ty TNHH Dịch vụ giáo dục Việt Nam,2021-08-16 16:34:23,,Bìa mềm,492,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,Phiên bản đặc biệt,,
410,Bứt Phá Điểm Thi THPT Quốc Gia Bằng Casio Chuyên Đề Giải Tích,https://salt.tikicdn.com/cache/280x280/ts/product/cf/cc/b8/e3efd643419008f618bcd62c9a3de93e.jpg,Ôn thi THPT quốc gia,Nguyễn Thế Anh, Bứt Phá Điểm Thi THPT Quốc Gia Bằng Casio Chuyên Đề Giải TíchChỉ còn vài tháng nữa là các em học sinh lớp 12 sẽ phải tham gia kỳ thi THPT Quốc gia. Đây là năm thứ hai môn toán được đổi mới sang hìn...,148000,TKBooks,2018-01-01 00:00:00,19 x 26 cm,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,,,
411,"Phân Dạng 32 Chủ Đề Quan Trọng
 Luyện Thi Thpt Quốc Gia Môn Toán",https://salt.tikicdn.com/cache/280x280/ts/product/cd/01/de/7aaaf81cf6c652ed243c9b3044635557.jpg,Ôn thi THPT quốc gia,Vương Thanh Bình,"Phân Dạng 32 Chủ Đề Quan Trọng Luyện Thi Thpt Quốc Gia Môn ToánTổng quan cấu trúc: Với mỗi chủ đề, các em sẽ được ôn lại kiến thức nền tảng phục vụ cho từng dạng bài toán khác nhau. Hướng dẫn sử dụng...",151200,Megabook,2018-01-12 00:00:00,24 x 29 cm,Bìa mềm,360,,,,,
412,Tổng Ôn Tập Các Chuyên Đề Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/b0/54/17/b5b7da6acbe7f75d28bc1254a87fec37.jpg,Ôn thi THPT quốc gia,Lưu Hoằng Trí,Tổng Ôn Tập Các Chuyên Đề Tiếng Anh của tác giả Lưu Hoằng Trí được biên soạn theo 6 chuyên đề: Chuyên đề 1: Ngữ âmChuyên đề 2: Từ vựngChuyên đề 3: Ngữ phápChuyên đề 4: Chức năng giao tiếpChuyên ...,108750,Nhà Sách Hồng Ân,2021-04-15 22:12:28,,Bìa mềm,,dai hoc quoc gia ha noi,,,,
413,"Sách Sketch Test Luyện Đề THPT QG 2020 Toán, Vật Lý, Hóa Học, Sinh Học, Tiếng Anh, Ngữ Văn, Vở 72 trang, Sketch Note, Tổng hợp các đề thi thử cập nhật mới nhất",https://salt.tikicdn.com/cache/280x280/ts/product/c6/85/85/49e2880c5b4dde3fd173442c9e5a7ebe.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Sách Sketch Test Luyện Đề THPT QG 2020 Toán, Vật Lý, Hóa Học, Sinh Học, Tiếng Anh, Ngữ Văn, Vở 72 trang, Sketch Note, Tổng hợp các đề thi thử cập nhật mới nhấtKỳ thi THPT Quốc gia đầy cam go, thử thá...",844000,MCBOOKS,2020-02-01 09:55:16,,Bìa mềm,220,,,,,
414,Combo Mẹo giải nhanh các dạng bài vận dụng và vận dụng cao môn Toán - Lí – Hóa – Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/46/a4/a1/ef06a71cf642573e042c5f002b35e026.png,Ôn thi THPT quốc gia,nhieu tac gia,"Mẹo giải nhanh các dạng bài vận dụng và vận dụng cao môn Toán - Lí – Hóa – SinhGiúp học sinh: – Sách mang tính thực hành cao mục tiêu điểm 9+ Đại học– Trang bị phương pháp, hướng tư duy thông qua p...",360000,Công ty TNHH Dịch vụ giáo dục Việt Nam,2021-08-05 16:51:42,,Bìa mềm,388,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,Phiên bản đặc biệt,,
415,Infographic Chinh Phục Kỳ Thi THPT Quốc Gia Môn Hóa Học,https://salt.tikicdn.com/cache/280x280/ts/product/61/12/bd/923dc7e4dcb7d3d68e9f6fb32e6b3ca8.png,Ôn thi THPT quốc gia,"Nguyễn Thị Dung,Nguyễn Thị Quỳnh Thơ,Phạm Thị Kim Ngân",Infographic chinh phục kỳ thi THPT Quốc gia môn Hóa học  Video giới thiệu sách Infographic chinh phục kỳ thi THPT QG-          6/12/2018 Bộ GD & ĐT đã công bố đề thi minh họa THPT Quốc gia mô...,150000,CCGROUP,,"<p>22x27,5cm</p>",Bìa cứng,415,,,,,
416,"Combo Đột phá 8+ Môn Toán, Vật lý, Hóa học tập 1 (Phiên bản 2020)",https://salt.tikicdn.com/cache/280x280/ts/product/0c/57/b9/95ef58f4052fcf490d46aa41f93d9802.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Combo Đột phá 8+ Môn Toán, Vật lý, Hóa học tập 1 (Phiên bản 2020) gồm 3 cuốn:+ Đột phá 8+ môn Toán tập 1 (tái bản 2020)CẤU TRÚC SÁCH ĐỘT PHÁ 8+ TOÁN TẬP 1: ĐẠI SỐ VÀ GIẢI TÍCH Bộ sách Đột phá 8+ T...",562500,CCGROUP,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
417,Sách ID Tuyển chọn 10000 câu hỏi trắc nghiệm ôn thi THPT Quốc gia 2021 môn Lịch sử:Tập 2 Lịch sử Việt Nam thầy Hưởng,https://salt.tikicdn.com/cache/280x280/ts/product/01/ac/96/927585ca56224a44ce3a805bbda3fa10.jpg,Ôn thi THPT quốc gia,Moon,       ̂̉ ̣̂ 10000 ̂ ̉ ̆́ ̣̂ ̂ ̣̂   ̂ ̣ ̛̉   ̣̂ : ̣ ̛̉ ̣̂ N -    ĐỀ CươNg:   - Định hướng phương pháp ôn thi tHptQG môn lịch sử.   - Tuyển tập câu hỏi ôn thi THPTQG theo 7 chủ đề:   1. Những ...,250000,Aladanh,,,Bìa mềm,400,Nhà Xuất Bản Hồng Đức,,2021,,
418,Sách luyện thi thpt quốc gia: 50 Đề thi chọn lọc chinh phục điểm cao kì thi THPT QG 2021 môn Lịch sử thầy Nguyễn Mạnh Hưởng,https://salt.tikicdn.com/cache/280x280/ts/product/b8/84/29/59bfc1e95f8e68f46b029018cd44b710.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,       Sách ID ôn thi THPT Quốc gia môn Sử: 50 Đề thi chọn lọc chinh phục điểm cao kì thi THPT QG 2021 môn Lịch sử   - SẢN PHẨM THUỘC SỞ HỮU VÀ BẢN QUYỀN CỦA    - ID: [350000]   - Số trang: 400...,250000,Aladanh,,,,400,Nhà Xuất Bản Hồng Đức,,,,
419,Combo Trọn Bộ 3 Cuốn Chinh Phục Kỳ Thi Trung Học Phổ Thông: Lý - Hóa - Sinh; Sử - Địa - Giáo Dục Công Dân; Toán - Văn - Anh,https://salt.tikicdn.com/cache/280x280/ts/product/33/4d/62/28871eb84bab096cbe9de56451d12d60.JPG,Ôn thi THPT quốc gia,nhieu tac gia,"CHINH PHỤC KỲ THI TRUNG HỌC PHỔ THÔNG QUỐC GIA: LÝ - HÓA - SINHChinh Phục Kỳ Thi Trung Học Phổ Thông Quốc Gia: Lý - Hóa - Sinh là sản phẩm trí tuệ, khoa học giáo dục trong thời đại công nghệ số của n...",340900,Alpha Books,,,Bìa mềm,504,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
420,Cẩm Nang Vẽ Thêm Hình Phụ Trong Giải Toán Hình Học Phẳng (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/ts/product/30/bf/ab/85a3fa8d121f909208e4b4233e039e01.jpg,Ôn thi THPT quốc gia,Nguyễn Đức Tấn,"Hình học là một trong những lĩnh vực cổ xưa nhất của Toán học, cùng với Số học đã xuất hiện trong thời kỳ sơ khai của loài người. Hình học có một vẻ đẹp kì diệu làm say mê từ những nhà toán học đến nh...",260800,Công ty MTV DV - VH Khang Việt,2020-09-01 00:00:00,19 x 27 cm,Bìa mềm,656,Nhà Xuất Bản Thanh Hóa,,,,
421,Tóm Tắt Kiến Thức Toán 10-11-12 - Đại Số - Giải Tích,https://salt.tikicdn.com/cache/280x280/ts/product/fd/35/e4/11c522b5f77673d1dd166d997465f640.jpg,Ôn thi THPT quốc gia,Nguyễn Văn Hòa,Tóm Tắt Kiến Thức Toán 10-11-12 - Đại Số - Giải Tích...,9600,NXB Đại Học Sư Phạm,,,,,,,,,
422,Bí quyết chinh phục điểm cao Vật lí 6,https://salt.tikicdn.com/cache/280x280/ts/product/7f/12/82/2ac9743c1c61c88f859dbb6ad0e8c65c.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả," Là năm đầu tiên học môn Vật lí, các em học sinh lớp 6 sẽ không tránh khỏi sự bỡ ngỡ. Với mục tiêu giúp học sinh hiểu sâu về kiến thức cơ bản nhất, biết được những kiểu câu hỏi thường gặp của từng dạn...",112500,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
423,PEN-BOOK Luyện đề môn Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/e7/7d/44/6767cfe61c3a4fa071d012188fcfaf0c.png,Ôn thi THPT quốc gia, Nguyễn Thanh Hương,Bộ sách luyện đề bám sát cấu trúc đề thi chính thứcPhá đảo 9-10 điểm thi THPT Quốc Gia- Hệ thống toàn bộ kiến thức trọng tâm sẽ thi năm 2020- 20 đề chuẩn (Đáp án + Giải chi tiết)- TẶNG 30 video/môn + ...,149000,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,2019-11-18 10:49:11,,Bìa cứng,429,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,2020,,
424,CC Thần tốc luyện đề 2020 môn Sinh học tập 1,https://salt.tikicdn.com/cache/280x280/ts/product/34/bc/92/4cfa0c960514ae3ce9611617ce9a83ce.png,Ôn thi THPT quốc gia,Thịnh Văn Nam,“Thần tốc luyện đề chinh phục kì thi THPT Quốc gia 2020 môn Sinh học” (TẬP 1) là cuốn sách dành cho các bạn học sinh lựa chọn tổ hợp xét tuyển Toán – Hóa học – Sinh học.“CC Thần tốc luyện đề 2020” là...,84000,CCGROUP,,,Bìa mềm,,,,,,
425,Sách - Combo khối A00: Đột phá 8+(2020) Vật lý tập 2+ Hóa học tập 2 + Toán tập 2: Hình học + CC thần tốc luyện đề Vật lý tập 2 và Hóa học tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/1d/b7/6b/2b076672f68ac8e33677a83e4557f19c.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Combo Đột phá 8+ Toán - Vật lý - Hóa học tập 2 (phiên bản 2020) nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của phiên bản năm 2018, bộ sách đư...",769300,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
426,ĐỔI MỚI VÀ SÁNG TẠO BẤT ĐẲNG THỨC AM-GM CAUCHY-SCHWARZ,https://salt.tikicdn.com/cache/280x280/ts/product/ed/89/17/12466130259ea4fb4d746811d7d12f65.jpg,Ôn thi THPT quốc gia,Huỳnh Công Thái,Đổi Mới Và Sáng Tạo Bất Đẳng Thức AM-GM Cauchy-Schwarz Cuốn sách Đổi Mới Và Sáng Tạo Bất Đẳng Thức AM-GM Cauchy-Schwarz chia sẻ cho bạn đọc những ý tưởng cũng như giải thích tường tận các phương pháp...,180000,CÔNG TY CỔ PHẦN ĐẦU TƯ VĂN HÓA TINH HOA,,,Bìa mềm,,Nhà Xuất Bản Thông Tin Và Truyền Thông,,,,
427,Chinh Phục Đề Thi Vào 10 Môn Toán,https://salt.tikicdn.com/cache/280x280/ts/product/70/f1/a5/266242512fc494fe1c3ec6ebe7208a87.jpg,Ôn thi THPT quốc gia,Nguyễn Xuân Nam," Chinh Phục Đề Thi Vào 10 Môn Toán Để giúp các em học sinh lớp 9 chinh phục bài thi vào 10 điểm số cao nhất trong hành trình “luyện thi” vào lớp 10 gian nan, Megabook đã cho ra mắt bộ sách “Chinh ph...",127000,Megabook,2018-01-01 00:00:00,20.5 x 29.5 cm,Bìa mềm,408,,,,,
428,Rèn Kỹ Năng Làm Bài Trắc Nghiệm Môn Tiếng Anh (Bộ Sách Cô Mai Phương),https://salt.tikicdn.com/cache/280x280/media/catalog/product/r/e/ren-ky-nang-lam-bai-trac-nghiem-mon-tieng-anh---mai-phuong-01.u2487.d20161028.t094157.84005.jpg,Ôn thi THPT quốc gia,Vũ Thị Mai Phương,"Rèn Kỹ Năng Làm Bài Trắc Nghiệm Môn Tiếng Anh Cuối tháng 9 vừa qua, Bộ Giáo dục và Đào tạo công bố phương án thi THPT quốc gia 2017, theo đó môn Tiếng Anh là một môn thi bắt buộc và sẽ được tiến hành...",97200,TKBooks,2016-10-31 00:00:00,17 x 24 cm,Bìa mềm,486,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
429,Combo Phân Tích Hướng Dẫn Giải Cực Nhanh Vật Lý Thầy Chu Văn Biên,https://salt.tikicdn.com/cache/280x280/ts/product/5e/4e/fd/ebba36d53bd3054fb1365df7c37cc0c8.jpg,Ôn thi THPT quốc gia,Chu Văn Biên,"Combo Phân Tích Hướng Dẫn Giải Cực Nhanh Vật Lý Thầy Chu Văn Biên Trong giai đoạn hiện tại, kì thi Quốc gia môn Vật lí được lựa chọn hình thức thi trắc nghiệm khách quan, cấu trúc của đề thi có nhiề...",302640,Khang Việt Book,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
430,Các Chuyên Đề Bám Sát Kỳ Thi THPT Quốc Gia Sinh Học (Phan Khắc Nghệ) (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/20/dd/c7/7d90223d0bf6c93fcd1a3f70226b91d4.jpg,Ôn thi THPT quốc gia,Phan Khắc Nghệ,"Các Chuyên Đề Bám Sát Kỳ Thi THPT Quốc Gia Sinh Học (Phan Khắc Nghệ)Bộ Giáo Dục và Đào Tạo đang có lộ trình hướng tới một kỳ thi quốc gia chuẩn mực ""2 trong 1"" để vừa xét tốt nghiệp THPT vừa x...",103500,Nhà Sách Hồng Ân,,,Bìa mềm,454,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
431,"Combo luyện thi khối A: Sketch Test Luyện Đề THPT QG 2020 môn Toán, Vật lí, Hóa học",https://salt.tikicdn.com/cache/280x280/ts/product/97/74/b8/def63f9253c5ed9e81ccd7b9e8a4ef20.jpg,Ôn thi THPT quốc gia,"ThS. Phạm Quốc Toản, Nhiều Tác Giả","Combo luyện thi khối A: Sketch Test Luyện Đề THPT QG 2020 môn Toán, Vật lí, Hóa họcSketch Test Luyện Đề THPT QG 2020 môn ToánNhư tất cả các bạn học sinh đều biết, phương pháp học tư duy trực quan ch...",288000,MCBOOKS,2019-12-01 16:32:31,,Bìa mềm,821,Nhà Xuất Bản Hồng Đức,,,,
432,Bứt Phá Điểm Thi THPT Quốc Gia Bằng Casio Chuyên Đề Hình Học,https://salt.tikicdn.com/cache/280x280/ts/product/fa/10/3f/af1fb12378e8ae02a273bd88401d878a.jpg,Ôn thi THPT quốc gia,Nguyễn Thế Anh," Bứt Phá Điểm Thi THPT Quốc Gia Bằng Casio Chuyên Đề Hình HọcTăng tốc thời gian làm bài cùng Bứt phá điểm thi THPT Quốc gia môn Toán bằng Casio chuyên đề hình họcSau 12 năm miệt mài cố gắng, các em...",106000,TKBooks,2018-01-01 00:00:00,19 x 26 cm,Bìa mềm,,,,,,
433,"Luyện thi Tổ hợp KHTN: Sketch Test Luyện Đề THPT QG 2020 môn Vật Lí, Hóa học, Sinh học",https://salt.tikicdn.com/cache/280x280/ts/product/80/60/ff/d1a4de2e50c1d574a20794d807d2ed7e.jpg,Ôn thi THPT quốc gia,"Nhóm Bookgol, Nhiều Tác Giả,ThS. Phạm Quốc Toản","Luyện thi Tổ hợp KHTN: Sketch Test Luyện Đề THPT QG 2020 môn Vật Lí, Hóa học, Sinh họcSketch Test Luyện Đề THPT QG 2020 môn Vật LíKỳ thi THPTQG luôn là kỳ thi quan trọng và đánh dấu bước ngoặt của c...",399600,TKBooks,2019-12-01 17:10:08,,Bìa mềm,809,Nhà Xuất Bản Hồng Đức,,,,
434,Những Viên Kim Cương Trong Sinh Học (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/94/26/1a/e93072fff826cc7a1e2bebacc77fb779.jpg,Ôn thi THPT quốc gia,Huỳnh Quốc Thành,Chúng tôi trân trọng giới thiệu cuốn “Những viên kim cương trong Sinh học” được biên soạn dựa vào chương trình Sinh học Trung học phổ thông do Bộ Giáo dục và Đào tạo ban hành.Kiến thức Sinh học trong...,336000,Nhà Sách Hồng Ân,2020-05-15 00:00:00,19 x 27 cm,Bìa cứng,915,Nhà Xuất Bản Đại Học Sư Phạm,,,,
435,Sách ID luyện đề Sử: 50 Đề thi chọn lọc chinh phục điểm cao kì thi THPT QG 2021 môn Lịch sử,https://salt.tikicdn.com/cache/280x280/ts/product/e8/c3/15/f9072da8fa6ee6e14bccb92064a2cdb9.jpg,Ôn thi THPT quốc gia,Nguyễn Mạnh Hưởng,       Sách ID ôn thi THPT Quốc gia môn Sử: 50 Đề thi chọn lọc chinh phục điểm cao kì thi THPT QG 2021 môn Lịch sử   - SẢN PHẨM THUỘC SỞ HỮU VÀ BẢN QUYỀN CỦA    - ID: [350000]   - Số trang: 400...,250000,Aladanh,,,Bìa mềm,400,Nhà Xuất Bản Hồng Đức,,2021,,
436,COMBO SÁCH CỦA PHAN KHẮC NGHỆ ,https://salt.tikicdn.com/cache/280x280/ts/product/e4/e5/91/dd8d705d90ee009cfc4eca269c10b1e5.jpg,Ôn thi THPT quốc gia,TS. Phan Khắc Nghệ,"1. Bộ Giáo Dục và Đào Tạo đang có lộ trình hướng tới một kỳ thi quốc gia chuẩn mực ""2 trong 1"" để vừa xét tốt nghiệp THPT vừa xét đầu vào cho các trường Đại Học và Cao Đẳng cũng như khuyến khích các ...",780000,Nhà Sách Hồng Ân,2021-04-15 22:07:45,,Bìa mềm,,dai hoc quoc gia ha noi,,,,
437,Combo Sách Chinh Phục Kỳ Thi Trung Học Phổ Thông: Toán - Văn - Anh + Lý - Hóa - Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/68/4f/bc/3462a14fdc2438c20cf4c6883e6d1d9f.JPG,Ôn thi THPT quốc gia,nhieu tac gia,"Chinh Phục Kỳ Thi Trung Học Phổ Thông Quốc Gia là sản phẩm trí tuệ, khoa học giáo dục trong thời đại công nghệ số của nhiều thầy/cô với hàng chục năm kinh nghiệm trong nghiên cứu, giảng dạy ở bậc đại ...",260400,Alphabooks,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
438,Giải Bộ Đề Trắc Nghiệm Kì Thi THPT Môn Toán,https://salt.tikicdn.com/cache/280x280/ts/product/7e/07/d3/04363b236766168d23286866e742a7cf.jpg,Ôn thi THPT quốc gia,"Lê Hồng Đức,Đỗ Hoàng Hà,Lê Hoàng Nam,Đoàn Minh Châu,Đào Thị Ngọc Hà","Sự ưu việt của phương pháp thi trắc nghiệm đã và đang được chứng minh từ những nước cónền giáo dục tiên tiến trên thế giới bởi những ưu điểm như tính khách quan, tính bao quát và tínhkinh tế.Theo c...",119000,Minh Long,2019-01-01 00:00:00,21 x 30 cm,Bìa mềm,256,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
439,Penbook Luyện Đề Thi THPT Quốc Gia Môn Hóa,https://salt.tikicdn.com/cache/280x280/ts/product/a9/b6/70/e20fbd31d97fd23b5d535b5a0558a83f.jpg,Ôn thi THPT quốc gia,"Phạm Thắng,Bùi Quốc Tuấn,Nguyễn Ngọc Anh,Vũ Khắc Ngọc,Trần Thị Phương Thanh","Cuốn sách nằm trong bộ sách PENBOOK luyện đề thi THPT QG. Cuốn sách bao gồm hai phần chính: Các dạng bài thường gặp và đề thị tham khảo.Các dạng bài thường gặp cung cấp kiến thức trọng tâm, phương ph...",148000,Trung Tâm Kinh Doanh Xuất Bản Và Phát Hành Sách,2019-12-01 00:00:00,19 x 27 cm,Bìa mềm,360,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
440,Infographic Chinh Phục Kỳ Thi THPT Quốc Gia Môn Sinh Học,https://salt.tikicdn.com/cache/280x280/ts/product/f0/52/a3/6c4fa677d436471b3e256efb5a2ecfbc.jpg,Ôn thi THPT quốc gia,Trương Thị Thanh Hằng,"Từ đề thi minh họa THPT Quốc gia 2019 môn Sinh học mà Bộ GD và ĐT vừa công bố, học sinh sẽ phải làm 40 câu hỏi trong thời gian 50 phút.  Số câu hỏi vận dụng và vận dụng cao chiếm 28% trên tổng số câu ...",250000,CCGROUP,,22 x 27.5 cm,Bìa mềm,376,,,,,
441,Tuyệt Đỉnh Luyện Thi THPT Quốc Gia Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/8b/13/35/f88e51a157a4141b0a241fc8fe971feb.jpg,Ôn thi THPT quốc gia,Trần Minh Sơn,"Tuyệt Đỉnh Luyện Thi THPT Quốc Gia Tiếng Anh""Học ngữ pháp Tiếng Anh như thế nào để đạt hiệu quả tối ưu?"" Cuốn sách bạn đang cầm trên tay chính là chìa khóa giúp bạn trả lời cho câu hỏi này. Cuốn sách...",119200,1980 Books,2020-03-01 11:03:21,19 x 27 cm,Bìa mềm,344,Nhà Xuất Bản Dân Trí,,,,
442,Kĩ Thuật Giải Quyết Nhanh Gọn Bài Tập Trắc Nghiệm Vật Lí (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/82/2d/07/5dbd5f73b395442250a94c9cf6c2fc15.jpg,Ôn thi THPT quốc gia,Trần Văn Lượng,"Kĩ Thuật Giải Quyết Nhanh Gọn Bài Tập Trắc Nghiêm Vật LíTrong quá trình học tập, các bạn thường tự đặt ra cho mình các câu hỏi:· Bài toán này dùng công thức nào để giải?· Dạng bài tập này giải bằng c...",90000,Nhà Sách Hồng Ân,,,Bìa mềm,407,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
443,Hướng Dẫn Làm Bài Thi Tổ Hợp Khoa Học Xã Hội (Lịch Sử - Địa Lí - Giáo Dục Công Dân),https://salt.tikicdn.com/cache/280x280/ts/product/87/98/32/62417fe27680c6900d579b47b21ae08f.jpg,Ôn thi THPT quốc gia,"Nguyễn Trọng Đức,Nguyễn Thị Việt Hà,Lê Thị Sông Hương","            Hướng Dẫn Làm Bài Thi Tổ Hợp Khoa Học Xã Hội (Lịch Sử - Địa Lí - Giáo Dục Công Dân)        Một trong những đổi mới quan trọng của giáo dục là đổi mới kiểm tra, đánh giá. Kể từ 2017, ...",83460,AN PHA VN,2018-01-01 00:00:00,16 x 24 cm,Bìa mềm,628,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
444,Phân Loại & Phương Pháp Giải Toán Bất Đẳng Thức,https://salt.tikicdn.com/cache/280x280/ts/product/7e/b8/9a/d5374a9ab211eb0272df6f131f2a2234.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Chuyên đề Bất đẳng thức là một chuyên đề khá phức tạp, là câu lấy điểm 10 của đề thi Đại học. Trong mỗi kì thi có rất ít các bạn có thể giải được câu này. Để giúp các bạn tự tin hơn hôm nay tôi sẽ giớ...",72000,Nhà Sách Hồng Ân,2020-01-01 00:00:00,16 x 24 cm,Bìa mềm,304,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
445,Ôn Luyện Thi Tốt Nghiệp THPT Môn Ngữ Văn Theo Định Hướng Đổi Mới,https://salt.tikicdn.com/cache/280x280/ts/product/ed/52/05/27033d5ed98fd50c07a8fd249836f38c.jpg,Ôn thi THPT quốc gia,nhieu tac gia,GIỚI THIỆU SÁCHCuốn sách hướng tới hai mục tiêu: đảm bảo yêu cầu cơ bản của học sinh ôn luyện thi để xét tốt nghiệp THPT và cung cấp các kiến thức phân hóa cao để học sinh ôn luyện thi xét tuyển v...,80000,Công ty Cổ phần sách và Công nghệ giáo dục Việt Nam - Eduking,,,Bìa mềm,168,Nhà Xuất Bản Thanh Niên,,Thông thường,,
446,Chinh Phục Câu Hỏi Lí Thuyết Sinh Học Theo Chủ Đề,https://salt.tikicdn.com/cache/280x280/ts/product/80/6d/86/8b75a4d2166a54631e803d505fb9d797.jpg,Ôn thi THPT quốc gia,TS. Phan Khắc Nghệ,"Nhằm giúp đỡ các em trong quá trình ôn luyện , cũng cố vững chắc kiến thức đã học , rèn luyện kỹ năng giải bài tập, từng bước hình thành và phát triển năng lực độc lập sáng tạo để đạt được kết quả cao...",89000,Nhà Sách Hồng Ân,2018-03-01 00:00:00,17 x 24 cm,Bìa mềm,301,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
447,"Sách Sketch Test Luyện Đề THPT QG 2020 Toán, Vật Lý, Hóa Học, Vở 72 trang, Sketch Note, Tổng hợp các đề thi thử cập nhật mới nhất",https://salt.tikicdn.com/cache/280x280/ts/product/08/ec/f9/5bec39953de5b41b7fc347d0fc635131.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,SỞ HỮU CUỐN SÁCH VÀ NHẬN NGAY:+ Cập nhật xu hướng ra đề cấu trúc đề thi mới nhất của Bộ GD&ĐT- Sketch test- Sketch Note- Sketch VID- Thi thử- Group Hỗ Trợ- Quà tặng Gift Voucher Khóa học Sk...,288000,MCBOOKS,2020-02-01 10:13:05,,Bìa mềm,320,,,,,
448,Bí quyết chinh phục điểm cao Sinh học 6,https://salt.tikicdn.com/cache/280x280/ts/product/0f/c3/3a/c9ffc0d9337b9ea3ff5feadafd806431.png,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Bước lên cấp THCS, các em bắt đầu được tiếp cận với môn Sinh học. Là một môn khoa học đa ngành, có khối lượng kiến thức khá rộng nên để học tốt môn học này học sinh không chỉ phải nắm vững kiến thức c...",112500,CCBook,,,Bìa mềm,242,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
449,Tổng Ôn Tập Các Chuyên Đề Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/81/b3/e5/2f23941d0a5af264b485852f2bf305e7.jpg,Ôn thi THPT quốc gia,Lưu Hoằng Trí,Đây là cuốn sách được biên soạn bám sát cấu trúc đề thi do Bộ Giáo dục Và Đào tạo ban hành mới nhất cho kỳ thi THPT Quốc Gia theo hình thức thi tự luận và trắc nghiệm khách quan.Cuốn sách ôn thi này ...,132000,Nhà Sách Hồng Ân,2018-02-01 00:00:00,17 x 24 cm,Bìa mềm,490,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
