tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Tự Truyện Ái Vân - Để Gió Cuốn Đi,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935086838853.jpg,Sân khấu - Điện ảnh ,Ái Vân,"
		    Tự Truyện Ái Vân - Để Gió Cuốn Đi
Những sự thật lần đầu tiên được công bố - Và lý do vì sao Nghệ sĩ Ái Vân buộc phải rời tổ quốc vào năm 1990
Lần đầu tiên - một cuốn tự truyện có 8.808 chữ bị xóa trắng.
Viết tự truyện thường là một công việc thú vị để gợi lại những kỷ niệm, ký ức đẹp của một đời người - nhưng  với Nghệ Sĩ Ái Vân thì dường như ngược lại, chị đã phải hết sức vất vả, trăn trở và cả đau đớn, giằng xé - để cố gắng - với tất cả sức lực của mình – viết ra những trang sách của sự thật - mà rất nhiều lần đọc lại - chị đã không cầm được nước mắt... Đã 26 năm đằng đẵng trôi qua, mà chị chưa một lần được chính thức giãi bày lý do vì sao chị quyết phải bỏ lại phía sau ánh hào quang sân khấu, sự mến một của hàng triệu khán thính giả; Vì sao chị buộc phải rời tổ quốc, xa quê hương, xa cha mẹ, xa anh chị em ruột thịt và đồng nghiệp thân yêu... giữa lúc chị đang ở đỉnh cao sự nghiệp và nhà nước đang có nhiều đãi ngộ - để đơn thân lẻ bóng tha phương nơi đất khách quê người với biết bao khổ đau, buồn tủi. Cũng vì điều này mà chính bản thân chị đã chịu biết bao điều oan ức là chị rời bỏ đất nước vì vật chất hay danh vọng nơi xứ người. Và cuốn Tự Truyện này ra đời, như một lời chính thức minh giải cho chị sau gần ba thập kỷ - và - sau cùng - chị cảm thấy nhẹ lòng sau khi trút được gánh nặng ""ngàn cân"". Và tất cả đắng cay, đau đớn, tủi nhục đi theo chị suốt một quãng đời cũng chỉ Để Gió Cuốn Đi  mà không tự vấn mình, không oán trách một ai - như một ca khúc của cố nhạc sĩ Trịnh Công Sơn.
Để Gió Cuốn Đi là cuốn tự truyện không quá nhiều chất văn nhưng vô cùng hình tượng, không nhiều mỹ từ lấp lánh mà rất hấp dẫn, say mê, lôi cuốn lòng người bởi những dòng viết tuôn chảy từ trái tim - ộc mạc - chân thật - sau sắc - lắng đọng, trái ngược với vẻ đẹp kiêu sa, thánh thiện, ngời sáng nơi chị. Người đọc càng bất ngờ hơn khi hiểu được một người Nghệ sỹ tài sắc vẹn toàn, danh tiếng như chị lại có thể có những năm tháng trầm luân, khổ hạnh đến tuyệt vọng - tới mức không thể tin nổi như vậy!
Trên ba trăm trang viết tưởng chừng không thể gói hết tất cả những ký ức buồn vui, vinh quanh và khổ tủi của trên 60 năm trải nghiệm, hơn 40 năm mang tiếng hát cho đời và gần 30 năm xa xứ của chị... nhưng Để gió cuốn đi đã thực sự khơi lại trong trái tim người đọc một không gian rộng mở của hoài niệm, kỷ niệm một thời, để riêng dành cho suy ngẫm và nhận định của mỗi người. Cuốn tự truyện còn cho chúng ta sống lại những năm tháng lịch sử rất chân thật một thời hào hùng của cuộc chiến giải phóng dân tộc. Không ai có thể quên được nghệ sĩ Ái Vân đã thể hiện rất xuất sắc vai nữ giao liên xinh đẹp, dũng cảm trong bộ phim nổi tiếng ""Chị Nhung"" mà bất cứ ai ở Hà Nội và các tỉnh phía Bắc hồi đó có thể quên được. Cuốn sách như những thước phim quay chậm, tái hiện sống động những ký ức và cảm xúc Sài Gòn những ngày sau giải phóng, cuộc sống nghệ sĩ bi hài thời bao cấp, chiến tranh biên giới Tây Nam và tinh thần cuộc chiến tranh chống quân Trung Quốc xâm lược các tỉnh phía Bắc 17/2/1979  với ca khúc thao thức lòng người ""Hãy cho tôi lên đường"" mà chị đã thể hiện xuất sắc - đã động viên tinh thần những người chiến sĩ lên đường bảo vệ tổ quốc. Từng trang sách làm chúng ta càng thêm hiểu, cảm thông và yêu mến chị hơn. Đọc những trang viết của chị, trong tim mỗi một chúng ta sống lại tiếng hát trong trẻo, ngọt ngào và trẻ trung của chị với những ca khúc bất hủ một thời: ""Bài ca xây dựng"", ""Triệu đóa hồng đỏ thắm"", ""Tổ quốc yêu thương"", ""Hãy cho tôi lên đường"", ""Mặt trời chưa bao giờ mọc như thế""...
Nhưng thật bất ngờ và thú vị - điểm khác biệt nổi bật nhất – so với tất cả những cuốn tự truyện khác - ở Việt Nam, và ngay cả trên thế giới - được bạn đọc quan tâm nhất lại không phải là những trang sách có chữ - mà là những trang sách bị xóa trắng trên nền biển bão tố, bắt đầu từ trang 242 và kết thúc ở trang 248 với hình nền cơn lốc xoáy để bắt đầu phần 15 -VƯỢT BIÊN. Những trang này thể hiện cho 8.808 từ mà khi thực hiện cuốn sách này, nghệ sĩ Ái Vân đã quyết định không xới lại nỗi đau đớn nhất của chị - và - có thể ảnh hưởng đến những người liên quan. Đây chính là phần mà người đọc lắng đọng lại nhiều nhất và tưởng tượng những biến cố khủng khiếp nào đã ập xuống cuộc đời khiến chị không còn đường nào khác, không còn nơi ẩn nấp an toàn... phải quyết định trốn chạy khỏi tổ quốc, nơi chôn nhau cắt rốn và những người ruột thịt của mình. Không ai có thể không dừng lại suy nghĩ khi đọc 8 dòng duy nhất đầy ý nghĩa mà chị đã viết cho phần này:
""Tôi đã cố gắng viết cho xong mục này - 8.808 từ cả thảy. Câu chuyện tôi chưa từng kế ra này cho biết lý do vì sao tôi buộc phải rời Tổ quốc năm 1990 khi tôi đang được nhà nước có nhiều ưu ái. Nhưng vì câu chuyện quá đau đớn, khi đọc lại tôi không thể chịu nổi. Con trai tôi - nếu đọc được phần này - chắc chắn cũng sẽ không chịu nổi. Vì thế - sau nhiều đêm suy nghĩ - tôi xin lỗi bạn đọc - cho phép tôi được xóa trắng mục này!""
Vâng! Tất cả chúng ta đều ước mong những năm tháng dằn vặt, đau đớn, tủi hận của chị - hay của bất kỳ ai khác, đã từng gánh chịu - sẽ Để Gió Cuốn Đi - còn lại là - những năm tháng đầy ấm áp, yêu thương! 
",168.000 đ,,NXB Hội Nhà Văn,05-2016,16 x 24,Bìa Mềm,336.0,
Đức Phúc - I Believe I Can Fly,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786046845515.jpg,Sân khấu - Điện ảnh ,"Đức Phúc, Đào Trung Uyên, Võ Thu Hương","
Đức Phúc - I Believe I Can Fly
Cuốn tự truyện này viết về tuổi thơ, tuổi thiếu niên của Đức Phúc và cả những bước ngoặt lớn trong đời Phúc. Đó là khi anh đăng quang Giọng hát Việt, bị công chúng chê bai về ngoại hình, tiến hành giảm cân, phẫu thuật thẩm mỹ để có gương mặt ưa nhìn hơn, cũng nhờ đó mà sự nghiệp ca hát có nhiều nét khởi sắc.
Tự truyện ĐỨC PHÚC – I BELIEVE I CAN FLY chính là chân dung một Đức Phúc ngây thơ, trong trẻo, lạc quan, luôn dũng cảm theo đuổi đam mê ca hát, sẵn sàng vượt qua mọi chông gai và giữ vững lòng tin vào chính mình để vươn đến thành công. Đó cũng là một Đức Phúc đi từ nhút nhát, rụt rè đến tự tin hơn; từ một Đức Phúc có ngoại hình ít ưa nhìn đến một ""hot boy"", ""nam thần"" như dân mạng phong tặng.
Đức Phúc luôn quan niệm rằng: “Máy bay có thể đưa ta đi từ thành phố này đến thành phố khác, nhưng đôi cánh niềm tin-đam mê có thể đưa ta bay đến mọi chân trời mơ ước”, và chỉ có tiếng hát thật sự đi vào lòng người - mới là sức mạnh đích thực của một ca sĩ thực thụ. Chỉ có tiếng hát mới theo Phúc dài lâu, mới neo giữ hình ảnh của Phúc trong lòng khán giả.
---
Nhận xét của gia đình Hoa dâm bụt về tự truyện của Đức Phúc:
- Mỹ Tâm: “Người chiến thắng không phải chưa từng thất bại mà là người chưa bao giờ bỏ cuộc. Chúc mừng Đức Phúc”
- Hòa Minzy: “Thì ra bông hoa đỏ và thơm Đức Phúc có những điều “thầm kín” chưa một lần kể với nhà Dâm bụt”
- Erik: “Thành viên trong gia đình hoa dâm bụt có tự truyện là đáng mừng. Nhưng… tuyệt nhất là được học hỏi thêm về ông anh đáng ngưỡng mộ này” 
",125.000 đ,,NXB Văn Hóa - Văn Nghệ,2018,21 x 18 x 0.5 cm,Bìa Mềm,272.0,
Wanna One: Chúng Ta Nhất Định Sẽ Gặp Lại (Bìa Cứng),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/_/b_a-1-wanna-one.jpg,Sân khấu - Điện ảnh ,Wanna Union INA,"
“Wannable là những người bạn quý giá nhất của Wanna One.” - Yoon Jisung
Wanna One, chúng ta nhất định sẽ gặp lại chính là cuốn sách ghi dấu hành trình của mười một con người khác nhau, nhưng lại cùng chung một cái tên: Wanna One. Một hành trình tuy ngắn song chất chứa bao kỷ niệm, thành công rực rỡ cũng như những câu chuyện sau ánh đèn sân khấu của họ.
Hãy cùng hòa mình vào trang sách và trải nghiệm hành trình ấy thêm một lần nữa, Wannable nhé! 
",152.000 đ,,NXB Dân Trí,2020,13 x 19 cm,Bìa Cứng,204.0,
Huyền Thoại Marvel - Stan Lee,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936186544071_1.jpg,Sân khấu - Điện ảnh ,Bob Batchelor,"
Huyền Thoại Marvel - Stan Lee
Bạn là 1 fan Marvel chính hiệu?
Bạn là 1 hâm mộ cuồng nhiệt dành cho các siêu anh hùng và những bộ phim bom tấn luôn tạo ra kỷ lục phòng vé của vũ trụ điện ảnh Marvel?
Vậy thì chắc chắn bạn không thể bỏ lỡ cuốn sách “Huyền thoại Marvel – Stan Lee” - Ấn phẩm đầu tiên có mặt tại thị trường Việt Nam về người đàn ông vĩ đại của Marvel.
Huyền thoại Marvel – Stan Lee sẽ bật mí toàn bộ những sự thật đằng sau sự thành công vang dội của Marvel, trước nay chưa từng được công bố:  - Người nhện siêu đẳng. Hulk đáng kinh ngạc. Người sắt bất khả chiến bại, Black Panther hay Chiến binh Báo Đen... những anh hùng vĩ đại nhất, sở hữu năng lực siêu nhân nhất thực ra lại chỉ hình ảnh mang tính biểu trưng, gói gọn trong tâm trí nhỏ bé của người đàn ông mang tên Stan Lee - đã ra đời như thế nào?
- Bối cảnh lịch sử, văn hóa, sự cạnh tranh thị trường nội tại nước Mỹ đã giúp Stan Lee xây dựng hình tượng nhân vật được hàng triệu triệu người yêu thích ra sao?
- Những bộ truyện tranh và điện ảnh Marvel có thực sự đã thay đổi lịch sử văn hóa đại chúng thông qua các siêu anh hùng ? - Tại sao Stan Lee lại được yêu mến và ca tụng không kém gì Bill Gates hay Warren Buffett bởi hàng triệu khán giả toàn cầu?
- Vinh quang của Marvel là thế, nhưng những tranh đua, mặt tối được che giấu đằng sau đó là gì?  - Và liệu Stan Lee có thật sự vĩ đại như bức tượng đài của Marvel như mọi người tôn thờ? Bên cạnh ông, còn là sự góp sức của những ai nhưng đã bị lãng quên? 
Rất nhiều sự thật về các siêu anh hùng cũng như câu chuyện thành công phía sau Marvel được hé mở - bạn sẽ là một những người đầu tiên được biết tới. Không chỉ vậy, bạn cũng sẽ được truyền cảm hứng tuyệt đối - về sự sáng tạo, sự đam mê tận cùng cho sự nghiệp và cách sống từ người ""cha già"" – mang tên Stan Lee. 
",129.000 đ,,NXB Văn Học,2020,20.5 x 14.5 cm,Bìa Mềm,414.0,
Tôi Mến Thân (Tập 1),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786042058568_1.jpg,Sân khấu - Điện ảnh ,Nhiều Tác Giả,"
Tôi Mến Thân (Tập 1)
Hồi ức về tuổi 16 của những nghệ sĩ, nhà văn… nổi tiếng thế giới như Jake Arnott, Burt Bacharach, Yoko Ono, Liz Smith…
 
",48.000 đ,,NXB Kim Đồng,05-2016,13.5 x 20.5,Bìa Mềm,132.0,
EXO Chúng Ta Là Một - Tặng Kèm 5 Postcard EXO In Hai Mặt,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_39934.jpg,Sân khấu - Điện ảnh ,Adrian Besley,"
EXO Chúng Ta Là Một
“Cảm ơn các bạn đã ở bên chúng tôi, các EXO-L thân yêu! Chúng tôi sẽ luôn trân trọng từng khoảnh khắc có các bạn sát cánh. Bất cứ nơi nào chúng tôi đến đều sẽ là thiên đường, chỉ cần EXO và EXO-L ở bên nhau.”
Tám năm kể từ khi ra mắt, đến nay chín chàng trai EXO vẫn đang gây bão trên toàn thế giới. Những bài hát hấp dẫn, video âm nhạc tuyệt vời cùng vô số màn trình diễn đáng kinh ngạc đã mang lại cho EXO hàng triệu người hâm mộ cuồng nhiệt, những người đã gắn bó với họ qua nhiều thăng trầm và chứng kiến họ ngày một vươn xa. Kết hợp những câu chuyện của từng thành viên và toàn bộ nhóm nhạc, cuốn sách này sẽ đem tới cho bạn cái nhìn sâu hơn về chặng đường âm nhạc phi thường của EXO, từ những ngày đầu đào tạo để ra mắt cho đến khi trở thành siêu sao toàn cầu. 
",172.000 đ,,NXB Dân Trí,2020,23 x 19 cm,Bìa Mềm,264.0,
"MAP OF THE SOUL: 7 - PERSONA, SHADOW & EGO IN THE WORLD OF BTS - Bìa Cứng - Tặng Kèm Sổ Tay",https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936186546860.jpg,Sân khấu - Điện ảnh ,"Murray Stein, Steve Buser, Leonard Cruz","
Map of the Soul: 7 – Persona, Shadow & Ego in the world of BTS: CUỐN SÁCH GIẢI MÃ BẢN ĐỒ TÂM HỒN CỦA BTS
Trong “Intro Persona”, RM đã hát rằng: “Tôi chẳng biết mình là ai” và kết thúc với câu “Đây là tấm bản đồ của tâm hồn. Đây là bản đồ tâm hồn của tôi”.
Bạn có thực sự hiểu về BTS, về bản đồ tâm hồn của họ và những mong muốn sâu thẳm vẫn luôn đồng hành cùng họ như chiếc bóng?
Thông qua chuỗi album “Map of the Soul”, họ đã đưa ra những thông điệp ẩn giấu với hy vọng các ARMY sau khi nghe các giai điệu, lời bài hát sẽ hiểu bảy chàng trai của BTS hơn, đồng thời các ARMY cũng hiểu về chính mình hơn.
BTS đã lột bỏ chiếc mặt nạ (Persona) để người hâm mộ có thể đến gần hơn với con người thật của họ. Còn các bạn thì sao? Các bạn đã sẵn sàng để bước vào tấm bản đồ tâm hồn của BTS chưa? 
",145.000 đ,,NXB Thế Giới,2020,18 x 13 cm,Bìa Cứng,232.0,
Michelangelo - Sáu Kiệt Tác Cuộc Đời,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_216021.jpg,Sân khấu - Điện ảnh ,Miles J Unger,"
Tác phẩm này là một bản tiểu sử đầy cuốn hút về Michelangelo – Người đã mang lại vị thế cao cho giới nghệ sĩ trong xã hội, với giọng kể trung dung dẫn dắt người đọc hiểu về bối cảnh xã hội và cuộc đời người nghệ sĩ thông qua việc phân tích 6 kiệt tác của ông.
Dưới ngòi bút của  Miles J.Unger, Michelangelo được tái hiện không chỉ với tài năng cùng trí tưởng tượng đỉnh cao của một nghệ sĩ mang tinh thần cách mạng độc đáo, mà còn bởi những lời đồn đại về tính cách và những lời tán tụng của người đương thời, nhiều trong số đó do ông khởi phát. Sự mâu thuẫn trong nội tâm là điểm nổi bật của tác phẩm này, nó không chỉ chi phối tình cảm và tâm tư của Michelangelo, mà còn đi theo cuộc đời sáng tác nghệ thuật của ""Người siêu phàm"" xứ Florence.
Men theo các cột mốc là 6 kiệt tác nghệ thuật gắn liền với sự nghiệp của Michelangelo, tác giả Unger đã lột tả thành công chân dung một người nghệ sĩ đại tài nổi tiếng không chỉ trong thời kỳ Phục Hưng mà với cả những người hâm mộ nghệ thuật nói chung và điêu khắc cùng hội họa Ý nói riêng.
Bìa sách cũng mang tới sự tò mò đầy thú vị. Hình ảnh bàn tay của Michelangelo, công cụ đỉnh cao nhất của một nghệ sĩ tài ba ở mọi lĩnh vực nghệ thuật mà ông mong muốn (hoặc than thở rằng ông bị ép buộc) thử sức.
Đánh giá/ nhận xét của chuyên gia:
 “Mr Unger là một sử gia nghệ thuật tài giỏi, người nổi tiếng hiểu được tâm trạng và thời đại của nghệ sĩ”. – The Economist
“Một chân dung bậc thầy về một nhân vật phức tạp đáng sợ”.  – Booklist (starred review)
“Nửa tiểu sử, nửa phân tích nghệ thuật và hoàn toàn trêu ngươi. Bằng cách tập trung vào sáu tác phẩm, được trình bày theo trình tự thời gian, Unger đã giới thiệu một chân dung nghệ sĩ chứa đựng cái nhìn toàn cảnh về cuộc đời Michelangelo nhưng cũng sắc bén trong việc đặt mỗi tác phẩm nghệ thuật vào bối cảnh, cung cấp cho độc giả những lý do và duyên cớ tạo nên sự hiểu biết phong phú và đầy hấp dẫn”. – Catherine Mallette, The Star Telegram (Fort Worth)
 “Unger xuất sắc ở việc cho chúng ta thấy được người nghệ sĩ trong công việc: sự miễn cưỡng, sự cộc cằn, tính khí (dễ bị tổn thương và tức giận, đôi khi ông cố gắng trốn chạy) và lòng đố kỵ của ông (da Vinci và Raphael nằm trong số đối tượng của nó)... Văn phong sắc sảo của tác giả lột tả một Michelangelo hiện hữu như nổi lên từ tảng đá của lịch sử”. – Kirkus (starred review)
“Unger là một nhà phê bình sắc sảo và một người kể chuyện tài năng, cách ông sắp xếp lại các góc nhìn quen thuộc không chỉ có thể làm hài lòng những người mới biết tới Michelangelo mà cả những ai nghĩ rằng họ đã hiểu biết tường tận thấu đáo về người nghệ sĩ”. – Ann Landi, ArtNews
Trích đoạn hay:
“Michelangelo chèn chính mình vào giữa sự hiệp thông thiêng liêng giữa người thờ phụng và thánh tượng. Ông không chỉ kêu gọi sự chú ý đến bản thân mà còn tới sự thực rằng đây là một tác phẩm nghệ thuật, được tạo ra bởi một người phàm trần. […] Không gì làm toát lên linh hồn của thời Phục Hưng hơn sự cấp thiết của một cá nhân muốn ghi dấu ấn của mình trên thế giới. Cùng với sự nhìn nhận giá trị của Con người nói chung là sự đổi mới trong nhận thức con người ở tư cách cá nhân, mỗi người được cho là sở hữu những phẩm chất độc đáo và một tập hợp những kỹ năng độc đáo cần được tưởng thưởng. […] Ông tìm về những gì đối với ông là quá khứ mờ mịt, nhưng lại phản ánh những mối quan tâm của thời đại mình: khát khao danh tiếng và mong muốn được công nhận như một cá tính dị thường.”
–  Chương 2, Đức Mẹ Sầu bi
“Trong suốt sự nghiệp kéo dài của mình, ông đã chiến đấu với các nhà bảo trợ đã can thiệp vào quá trình sáng tạo của ông và khinh bỉ trước ý nghĩ rằng tác phẩm của ông phục vụ bất kỳ mục đích phi nghệ thuật nào. Bất kể ai đặt làm tác phẩm, và cho bất kỳ mục đích nào, Michelangelo yêu cầu sự tự do làm theo ý mình muốn, khẳng định rằng nghệ thuật tuân theo những quy tắc của chính nó và phục vụ những mục đích của riêng nó.”
–  Chương 3, Người Khổng lồ
“Leonardo là một họa sĩ chân dung xuất sắc, truyền tài được sắc thái tâm lý qua một ngón tay co lại hay một cái liếc ngập ngừng, trong khi Michelangelo – gần như không có hứng thú với các khuôn mặt cá nhân – lại là một nhà biên đạo có tài năng tối thượng, buộc các nhân vật của mình nhảy hoặc sải bước như những diễn viên nhào lộn xuyên ngang sân khấu. Các nhân vật của Leonardo đều hướng nội, sự phong phú trong đời sống nội tâm của họ chỉ được gợi ý ở những nụ cười mỉm bí ẩn, đôi mắt cụp xuống, và những run rẩy thoáng qua. Nhân vật của Michelangelo lại hướng ngoại, kích hoạt những khoảnh khắc kịch tính bao trùm qua những dáng uốn cong mạnh mẽ và những vặn xoắn phi thực.
Leonardo bị mê hoặc bởi tính phù du của nhận thức thị giác, những biến đổi tinh vi của ánh sáng và thời tiết làm thay đổi mỗi khoảnh khắc thành những bức màn lung linh của ánh sáng và bóng tối đan cài. Thế giới của ông luôn biến thiên từ rạng đông đến chạng vạng, từ sương mờ buổi sớm đến bí ẩn lẩn khuất của màn đêm. Thế giới của Michelangelo là khi chính ngọ nơi mọi thứ tức khắc tự phơi bày chính mình.”
_ Chương 3, Người Khổng lồ
“Việc Michelangelo dám giải quyết vấn đề khó khăn nhất, một đề tài bất khả thể hiện nhất trong mọi loại hình nghệ thuật nói lên rất nhiều về sự tự tin của ông. […] Tuy nhiên, với một nghệ sĩ tham vọng như Michelangelo, đề tài này lại thật hấp dẫn, thậm chí bất khả kháng cự. Tất nhiên, ngay cả lúc vị kỷ nhất, Michelangelo vẫn là người quá ngoan đạo và nhận thức quá rõ những thất bại của mình, để khơi lên sự so sánh, ít nhất với tư cách một con người. Nhưng là một nghệ sĩ, ông tin rằng mình đã chạm vào một thứ gì đó siêu nhiên. Trong một bài sonnet ông đã viết về “thứ nghệ thuật đáng yêu, được thiên đường gửi đến, đã tự mình chinh phục tự nhiên.”
_ Chương 4, Sự Tạo dựng
“Tư liệu liên quan đến sự terribilità của Michelangelo cung cấp một cái nhìn trêu ngươi vào những cách mà cá tính khó chiều của nghệ sĩ đã giúp nuôi cấy huyền thoại về sự thiên tài của ông. Tính cách nóng nảy của ông biến thành một đức tính trong mắt bạn bè ông, dựng lên một dấu hiệu về sự cống hiến cho nghệ thuật của ông. Không gì thể hiện sự biến đổi từ một người thợ thủ công sang một nghệ sĩ rõ ràng hơn điều này.[…] Ai có thể chịu đựng được một một nghệ nhân đơn thuần hành xử như diva? Bất phục tùng, không sẵn sàng tuân theo các quy tắc do người khác đặt ra, là đặc điểm của một trí tuệ nguyên bản, và độc đáo, thay vì kỹ thuật thành thạo, đó là dấu ấn của một nghệ sĩ thực thụ.”
_ Chương 5, Những người chết
Câu quote hay:
“Michelangelo chuyển đổi một hiện vật để sùng bái – do các nghệ nhân vô danh tạo ra và nhằm sử dụng trong các nghi thức tôn giáo – thành một tác phẩm nghệ thuật mà tác động tâm linh của nó chỉ là một sản phẩm phụ trong những thuộc tính chính thức của nó.”
–  Chương 2, Đức Mẹ Sầu bi
“Đặc điểm của Michelangelo là dù có lê lết hay thét gào phản đối một dự án, một khi đã nhận, ông sẽ tận tâm tận lực tạo ra một tác phẩm khiến cả thế giới phải kinh ngạc.”
_ Chương 4, Sự Tạo dựng
“Như bất kỳ nghệ sĩ vĩ đại nào, Michelangelo không chỉ đáp ứng yêu cầu của đơn đặt hàng cụ thể mà còn xoáy sâu vào trạng thái thịnh hành, trao tiếng nói cho những lời thì thầm không rõ và hình thức cho những gì vẫn còn phôi thai.”
_ Chương 5, Những người chết
Về tác giả:
Miles J. Unger
Là một nhà viết tiểu sử được giới phê bình đánh giá cao, Miles J. Unger từng là cây bút đóng góp cho tờ The New York Times (1999 – 2010), và từng là biên tập quản lý nội dung của tạp chí Art New England (1996 – 2002).
Hiện tại, Unger viết cho tạp chí The Economist với những bài viết về đề tài văn hóa nghệ thuật. Từng sống ở Florence suốt 5 năm, Miles Unger đã nghiên cứu và hoàn thành bộ sách về 3 nhân vật vĩ đại của lịch sử Florence thời kỳ Phục Hưng.
Các tác phẩm tiêu biểu:
_ Michelangelo:Sáu kiệt tác cuộc đời (2014)
_ Machiavelli (2011)
_ Magnifico:The Brilliant Life and Violent Times of Lorenzo de' Medici (Người Vĩ đại: Cuộc đời lỗi lạc và những thời kỳ biến động của Lorenzo de’ Medici)  (2008) 
",299.000 đ,,NXB Dân Trí,2020,24 x 16 cm,Bìa Cứng,576.0,
iKON - Vươn Tới Bầu Trời Cao,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_40499.jpg,Sân khấu - Điện ảnh ,Nia Maerani,"
iKON - Vươn Tới Bầu Trời Cao
“iKONIC à, cùng nhau già đi nhé!” - Bobby
iKON: Vươn tới bầu trời cao là cuốn sách điểm lại hành trình âm nhạc nhiều chông gai thử thách nhưng cũng không ít thành công rực rỡ của iKON - nhóm nhạc đầy tài năng của YG Entertainment. Hãy cùng lật mở trang sách và khám phá về những chàng trai cá tính này nhé! 
",162.000 đ,,NXB Dân Trí,2020,19 x 13 cm,Bìa Cứng,192.0,
BTS Ước Mơ Không Chờ Đợi Ai - Tặng Kèm Bộ Postcard CD BTS,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/_/b_a-1_bts-uoc-mo-khong-cho-doi-ai.jpg,Sân khấu - Điện ảnh ,Shifra Lushka,"
BTS Ước Mơ Không Chờ Đợi Ai
Cuộc sống không bao giờ là chắc chắn và ước mơ cũng sẽ không chờ đợi ai khi bạn không cố gắng hết mình để theo đuổi. BTS đã nỗ lực không ngừng nghỉ từ con số không để cuối cùng đạt được thứ mà họ chưa từng mường tượng ra trước đó.
Giống như bất kỳ ai trên thế giới này, BTS cũng chỉ là những con người bình thường, khả năng cộng hưởng với thế hệ trẻ luôn được họ truyền tải một cách nhuần nhuyễn trong các bài hát, cho dù đó là góc nhìn cá nhân, quan điểm chính trị dưới hình thức phê bình hay khía cạnh tạo động lực, hoặc bất kể điều gì. Mỗi ngày qua đi, chúng ta đều đấu tranh với những điều khác nhau, “rơi xuống” từ những độ cao khác nhau và cảm thấy nỗi đau tăng dần theo cấp độ. Thế nhưng, dù chúng ta gặp phải điều gì đi chăng nữa, chỉ cần học cách yêu bản thân rồi mọi chuyện đều sẽ ổn. BTS đã tự lên tiếng cho chính bản thân họ - cũng là thế hệ của chúng ta, dù điều đó chẳng dễ dàng chút nào, nhưng sẽ không có “quả ngọt” nếu như không nỗ lực. Chúng ta mạnh mẽ hơn khi đứng dậy sau mỗi lần vấp ngã.  Bởi đó chính là chiếc chìa khóa cho sự trưởng thành.
Trưởng thành là một hành trình ly kỳ, phải không? Hãy luôn yêu thương bản thân và cất lên tiếng nói của chính mình, A.R.M.Y nhé!
BẠN HÃY NHỚ NHÉ: ƯỚC MƠ KHÔNG CHỜ ĐỢI AI!!! 
",169.000 đ,,NXB Dân Trí,2020,19 x 13 cm,Bìa Mềm,240.0,
Vẽ Theo Phong Cách Kawaii Với 5 Bước Đơn Giản - Thế Giới Động Vật,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221844.jpg,Mỹ thuật – hội họa ,Lulu Mayo,"
Draw Kawaii in 5 simple steps  -  Vẽ theo phong cách Kawaii với 5 bước đơn giản
Em đã sẵn sàng trổ tài hội họa chỉ với 5 bước vẽ chưa? Từ chú tắc kè hoa sặc sỡ cho đến chú chim công đỏm dáng, từ chiếc thuyền đang dong buồm ra khơi cho đến ngọn hải đăng đang chiếu sáng rực rỡ..., tất cả đều có trong Draw Kawaii in 5 simple steps  -  Vẽ theo phong cách Kawaii với 5 bước đơn giản. Ngoài hướng dẫn chi tiết, trong cuốn sách còn có một khoảng trống thật lớn để em thực hành ngay lập tức nữa đấy.
Hãy sẵn sàng để chìm đắm trong hội họa nào! 
",59.000 đ,,NXB Thanh Niên,2021,23 x 18 cm,Bìa Mềm,64.0,
