,tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,công ty phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả,path,phiên bản,thương hiệu,xuất xứ,xuất xứ thương hiệu
163,"Ung Thư - Sự Thật, Hư Cấu Và Gian Lận - Những Phương Pháp Chữa Bệnh Không Độc Hại (Tái Bản 2021)",https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/u/n/ung-th_---s_-th_t_-h_-c_u_-gian-l_n-_-b_a-1.jpg,Kiến thức y học tổng hợp,Ty Bollinger,"
Ung Thư - Sự Thật, Hư Cấu Và Gian Lận - Những Phương Pháp Chữa Bệnh Không Độc Hại
 Những gì bạn biết về ung thư đã được tạo dựng cẩn thận và chế tác dưới tay các nghệ sĩ tuyên truyền trong ngành công nghiệp dược phẩm, tất cả nhằm mục đích không cho bạn biết về tính ưu việt to lớn của Mẹ Tự nhiên trong điều trị ung thư.
Tin tốt lành là cuốn sách này, “Ung thư – Sự thật, hư cấu, gian lận và những phương pháp chữa lành không độc hại”, sẽ đem lại sự thật. Nó sẽ cho bạn biết về các liệu pháp điều trị ung thư thay thế thực sự hiệu quả. Hãy xem các số liệu thống kê thực tế:
- Tỷ lệ chữa khỏi bệnh 90% hoặc cao hơn có thể dễ dàng đạt được với các bệnh nhân ung thư không theo y học chính thống mà theo y học thay thế ngay từ đầu và tuân thủ nghiêm ngặt.
- Tỷ lệ chữa khỏi bệnh của y học chính thống là 3% hoặc ít hơn.
- Trước khi tìm đến liệu pháp điều trị ung thư thay thế, 95% bệnh nhân đã điều trị đầy đủ theo phương pháp chính thống và được trả về nhà chờ chết. Có nghĩa là y học thay thế phải tiếp nhận một số lượng lớn các bệnh nhân ung thư đã ở trong tình trạng nguy kịch.
- Đối với những người cho đến khi được trả về nhà chờ chết mới làm theo liệu pháp điều trị ung thư thay thế, chỉ có một số ít trong hơn 300 liệu pháp điều trị ung thư thay thế là đủ mạnh để cho họ cơ hội sống sót.
- Nhưng ngay cả đối với số ít những người tìm thấy một liệu pháp điều trị hiệu nghiệm, cao nhất họ cũng chỉ có tỷ lệ sống sót khoảng 50%.
Nói cách khác, nếu bạn tìm đến y học thay thế trước và tuân thủ nghiêm ngặt thì tỷ lệ sống sót là 90% hoặc cao hơn. Nếu theo y học chính thống trước sau đó mới theo y học thay thế, bạn sẽ mất hàng năm trời chịu đựng và nếu may mắn bạn sẽ có 50% tỷ lệ sống sót.
Bạn thấy đó, những cuốn sách như “Ung thư – Sự thật, hư cấu, gian lận và những phương pháp chữa lành không độc hại” là rất quan trọng. Cuốn sách này tiết kiệm cho bạn hàng tháng trời nghiên cứu tìm hiểu và chỉ cho bạn hướng chính xác cần phải đi.
Dịch giả của cuốn sách chia sẻ: “Cuốn Thoát khỏi ung thư (Cancer-Free) đã nhận được sự quan tâm của nhiều bệnh nhân ung thư và cả những người không mắc bệnh ung thư. Cuốn sách được tái bản bốn lần trong vòng hai năm. Nhiều bạn đọc cho rằng đấy là cuốn sách bổ ích, cho họ hy vọng, khích lệ họ rằng ung thư không phải là một bản án tử hình. Chính điều này đã tạo động lực để tôi tiếp tục chuyển ngữ cuốn sách bạn đang cầm trên tay: Ung thư – Sự thật, hư cấu, gian lận và những phương pháp chữa lành không độc hại (Cancer – Step Outside The Box). 
Cuốn sách có nhiều thông tin quan trọng được sắp xếp theo cách rất dễ đọc, bạn không thể tìm thấy lượng thông tin phong phú như thế ở bất cứ nơi nào khác. Theo tôi, cho đến thời điểm này, đây là cuốn sách đánh giá đầy đủ và thích đáng nhất các liệu pháp điều trị ung thư thay thế. Cuốn sách đã được tái bản sáu lần ở Mỹ, nhận được sự hưởng ứng của đông đảo độc giả tại Mỹ và các nước khác trên thế giới. Vì khối kiến thức to lớn trong nội dung cuốn sách có thể mang những điều bổ ích đến cho bệnh nhân trong điều trị ung thư và cho tất cả những người khỏe mạnh trong phòng ngừa bệnh ung thư, bạn nên đọc cuốn sách này.
Dĩ nhiên, những quan điểm hay nhận xét của tác giả hoàn toàn mang tính cá nhân, dựa trên hiểu biết của mình về thực tế điều trị ung thư tại Mỹ hay một vài nơi khác, nên chúng ta không thể coi đây là một cẩm nang bách khoa duy nhất và thẩm quyền nhất về điều trị ung thư, mà chỉ nên coi là tài liệu tham khảo, bổ sung kiến thức cho chúng ta. 
",169.000 đ,,NXB Thế Giới,2021,24 x 16 cm,Bìa Mềm,523,,https://www.fahasa.com/ung-thu-su-that-hu-cau-va-gian-lan-nhung-phuong-phap-chua-benh-khong-doc-hai-tai-ban-2021.html,,,,
164,Ngủ Ít Vẫn Khỏe - 5 Tiếng Là Đủ Sao Phải Là 8?,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/u/n/untitled-1_9_6.jpg,Kiến thức y học tổng hợp,Tsubota Satoru,"
Gửi tới bạn – người đang vướng phải  những phiền muộn sau:
– Ngủ bao lâu cũng không hết cảm giác mệt mỏi
– Luôn thức dậy buổi sáng trong trạng thái uể oải
– Dễ bị tỉnh giấc, trằn trọc cho tới nửa đêm
– Không đủ thời gian dành cho giấc ngủ
– Trải qua mỗi ngày với quỹ thời gian eo hẹp
Và bạn cũng nhận ra điều đó, bạn cũng biết những người thành công đều ngủ ít hơn bình thường nhưng năng suất công việc của họ vẫn luôn hiệu quả. Bạn cũng cố gắng rèn luyện bản thân mình nhưng có thể vì 2 lý do dưới đây sẽ làm bạn bỏ cuộc:
– Không thể thức dậy sớm, dù cố gắng đến mấy cũng không duy trì được
– Buồn ngủ trong suốt cả một ngày nếu như dậy sớm.
Mức độ tốt và xấu của giấc ngủ không thể chỉ đo bằng “thời gian”.
Chất lượng giấc ngủ = “Thời gian” x “Chất lượng”.
Nếu có thể lĩnh hội “Phương pháp ngủ ngon trong 5 tiếng” được giới thiệu trong cuốn sách Ngủ ít vẫn khỏe, cho dù thời gian dành cho giấc ngủ của bạn có ngắn đi chăng nữa, cũng sẽ không có chuyện bạn phải trải qua một buổi sáng khổ sở, không tỉnh táo, mệt mỏi vẫn còn chưa biến mất, và làm việc kém hiệu quả do cả ngày trong trạng thái buồn ngủ.
“Phương pháp ngủ ngon trong 5 tiếng” của cuốn sách này truyền đạt tới bạn đọc kỹ thuật sở hữu tính hợp lý cả về y học lẫn sinh lý học để trở thành “người ngủ ngắn”.
Phương pháp ngủ ngon trong 5 tiếng tức là, cho dù bạn chỉ ngủ trong một thời gian ngắn thôi, cả não bộ và cơ thể vẫn có cảm giác tràn đầy sinh khí, đôi mắt và tinh thần hoàn toàn trong trạng thái tỉnh táo. Nhờ đó, mọi hoạt động trong ngày đều đạt hiệu quả cao nhất.
Bên cạnh đó, kỹ thuật “Thức dậy lúc 5 giờ sáng” mà tác giả sẽ đề cập tới chính là phương pháp cải thiện giấc ngủ vô cùng hiệu quả dành cho những người thường ngủ khoảng 7 tiếng một ngày, giúp họ rút ngắn thời gian ngủ theo kiến thức y học đúng đắn và khoa học.
Tuy nhiên, không phải chỉ đơn giản cắt giảm thời gian ngủ là được. Điều quan trọng là, cho dù chỉ ngủ ngắn, cơ thể vẫn khỏe mạnh, không những thế còn ngập tràn năng lượng để tập trung vào những việc khác. Mục đích của cuốn sách này chính là như vậy. Chỉ cần áp dụng triệt để những điều được ghi trong cuốn sách này, bạn hoàn toàn có thể trở thành người ngủ ngắn.
Mục lục:
Lời nói đầu
Dẫn nhập
Bước 1: Nâng cao hiệu quả giấc ngủ bằng kỹ thuật “Ngủ ngay lập tức – Dậy ngay lập tức”
Bước 2: Nâng cao “chất lượng” giấc ngủ, phục hồi triệt để não bộ và cơ thể
Bước 3: Áp dụng năm phương pháp “ngủ tạm thời” để tỉnh táo suốt cả ngày
Bước 4: Biến “Thức dậy lúc 5 giờ sáng” trở thành thói quen trong 2 tháng
Lời cuối
Tài liệu tham khảo chính
Về tác giả 
",86.000 đ,,NXB Lao Động,2018,13 x 20.5,Bìa Mềm,200,,https://www.fahasa.com/ngu-it-van-khoe-5-tieng-la-du-sao-phai-la-8.html,,,,
165,Thiền Khí Tâm,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786045638392.jpg,Kiến thức y học tổng hợp,Master Sridevi Tố Hải,"
Thiền Khí Tâm
Thiền Khí Tâm do Master Master Sridevi Tố Hải viết dựa trên 15 năm kinh nghiệm học tập, thực hành và giảng dạy Yoga, Thiền định. Thiền Khí Tâm mong muốn đem đến cho bạn nền tảng Thiền giúp thanh lọc và cân bằng Thân - Tâm - Trí theo hướng khoa học.
Theo tác giả Master Sridevi Tố Hải thì trong tất cả các bài thực hành Yoga và Thiền, Sinh Khí hay Hơi thở là quan trọng nhất. Chúng ta đến với cuộc đời này bằng khí, sống bằng khí, tương tác bằng khí và ra đi cũng bằng khí. Chính vì vậy mà trong Yoga và Thiền học đều quan trọng khí. Nếu Khí quan trọng trong thực hành thì Tâm lại quan trọng trong ứng dụng vào đời sống. Tất cả triết lí của các Đạo giáo hay Yoga, Thiền học đều khẳng định với chúng ta là “Hạnh phúc đến từ tâm”. Làm sao để ta chuyển hóa tâm từ tiêu cực sang tích cực, từ ác sang thiện, từ đau khổ sang hạnh phúc? Chúng ta cần phải học cách rèn tâm và hành tâm vào cuộc sống một cách đúng đắn.
Khí - hay còn gọi là sinh khí, năng lượng của thể vi tế, nằm ở thể thứ hai trong ba thể của con người. Nó liên quan đến những nhu cầu sống của con người. Một khi nguồn sống này yếu đi cũng sẽ làm cho sức sống của con người cũng bị ảnh hưởng. Nhưng nếu nguồn sinh khí này dồi dào, biểu hiện ra ngoài của cơ thể cũng trở nên sinh động, con người cũng có sức sống hơn, khỏe mạnh hơn và hạnh phúc hơn. Sinh khí hay năng lượng được đưa vào cơ thể qua 5 con đường: 1. Năng lượng mẹ truyền sang con; 2. Năng lượng từ ăn uống; 3. Năng lượng từ hơi thở; 4. Năng lượng từ Yêu thương; 5. Năng lượng từ Vũ trụ
Tâm - chữ Tâm có rất nhiều ý nghĩa và hình thức, cho nên Tâm nên là một động từ, và trong thiền đó là động từ tích cực, nó được thể hiện qua các hành động yêu thương nhất, hạnh phúc nhất thì người hành thiền mới dễ dàng đạt đến trạng thái cao trong thiền. Tâm trong Thiền Khí Tâm là tâm hành trong đời sống.
Thiền Khí Tâm có thể tiếp cận được với mọi đối tượng, dựa trên nền tảng thiền và khoa học bộ não, thể chất, năng lượng; không mang màu sắc của tôn giáo… Đây là phương pháp thiền ứng dụng để người thực hành có được một sức khỏe tốt, một tinh thần bình an và trí tuệ sáng suốt hơn. Bản thân trong triết lý khoa học cổ xưa của Yoga và Thiền thì mỗi cá nhân là một tiểu vũ trụ, độc lập, tự do nội tâm. Vì vậy, thông qua phương pháp Thiền Khí Tâm, chúng ta trở thành nhà lãnh đạo của chính mình. Từ đó chúng ta phát triển được ý thức trực giác, khả năng phán đoán nhạy cảm, tăng chỉ số cảm xúc và cân bằng trong mọiđiều kiện và tình huống. Đây cũng chính là cách mà Thiền Khí Tâm thấm vào người tập.
Cuốn sách gồm hai nội dung lớn về Thiền Khí Tâm và Thiền Cơ Bản. Thiền Khí Tâm, được giới thiệu với phần lí thuyết và kĩ thuật thực hành dựa trên 4 cấp độ: Đả Thông, Thanh Tẩy, Chuyển Hóa, Hợp Nhất. Những bài tập Thiền Khí Tâm bao gồm cả Thiền tĩnh và Thiền động nên dễ dàng tiếp cận cho người mới bắt đầu. Thiền Cơ Bản, hệ thống lại những triết lí và kĩ thuật thiền cơ bản từ nhiều ngàn năm trước của những Bậc Giác ngộ và những vị Thiền sư nổi tiếng.
“Thiền Khí Tâm đến như món quà của Vũ trụ. Đó là lúc tôi phát hiện ra: Khi ý chí mình mạnh mẽ thì mình có thể điều khiển được tất cả mọi thứ, cho nên kĩ thuật Thiền Khí Tâm là kĩ thuật huấn luyện Ý TÓM KHÍ. Tức là sẽ luyện cho người tập có một ý chí mạnh mẽ, dẫn được khí của bản thân và dẫn dắt khí của người khác, làm cho luồng khí của mọi người hội tụ về chúng ta, và bạn chính là người vận hành dòng khí cuộc đời mình. Thiền Khí Tâm ra đời như một món quà tôi muốn dành cho cộng đồng và muốn lan tỏa phương pháp thanh lọc, cân bằng Thân-Tâm-Trí này cho mọi người”. 
- Master Sridevi Tố Hải - 
",80.000 đ,,NXB Phụ Nữ,2016,19 x 21,Bìa Mềm,100,,https://www.fahasa.com/thien-khi-tam.html,,,,
166,Kích Thích Ngón Cái - Trẻ Mãi Não Bộ,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936037711157.jpg,Kiến thức y học tổng hợp,Yoshiya Hasegawa,"
Kích Thích Ngón Cái - Trẻ Mãi Não Bộ
Tại sao có những người có trí nhớ tốt, có những người trí nhớ lại kém dần khi già đi?
Tại sao lại có những người tràn trề sinh lực và có những người không muốn làm gì khi già đi?
Giữa những người bị bệnh suy giảm trí nhớ, tại sao có những người có khả năng thực hiện mọi việc nhanh chóng, có người lại chậm chạp?
Câu trả lời nằm ở ngón tay cái của bạn!
Không có loài động vật nào biết sử dụng đôi tay khéo léo hơn con người. Những ngón tay đóng vai trò quan trọng trong quá trình loài khỉ tiến hóa thành người. Việc sử dụng ngón tay để cầm nắm hòn đá, từ đó tạo ra công cụ, hay để sử dụng thành thạo vũ khí khi săn bắt, hái lượm… đã kích thích não bộ phát triển.
Cầm nắm. Bóc tách. Nắm. Đặt. Vắt. Xoay. Sự đa dạng của các hoạt động nơi ngón tay thể hiện những mệnh lệnh từ não ngày càng phức tạp. Cứ như vậy, bộ não không ngừng hoạt động và phát triển. Tất nhiên, đằng sau đó là sự liên kết chặt chẽ với tác động của ngón tay.
Có thể nói, sự tiến hóa của ngón tay cũng là sự tiến hóa của não bộ. Trong đó, ngón cái là ngón tay quan trọng nhất khi bàn tay thực hiện những mệnh lệnh từ não.
Khi già đi, những điều chúng ta từng thích làm sẽ nguội lạnh dần. Chúng ta không muốn làm gì, ít ra ngoài hơn. Từ đó trí nhớ cũng dần giảm sút. Ngón cái tượng trưng cho những ham muốn, khao khát trong lòng. Nếu nó hoạt động sẽ buộc não bộ phải hoạt động.
Sau khi thăm khám cho hơn 1000 bệnh nhân bị bênh suy giảm trí nhớ hằng tháng, tác giả - bác sĩ Yoshiya Hasegawa đã rút ra một kết luận: Chúng ta có thể trẻ hóa não bộ bằng cách kích thích ngón tay cái.
Bác sĩ Yoshiya Hasegawa là bác sĩ chuyên ngành chữa trị bệnh mất trí nhớ, người đề xướng phương pháp kích thích ngón tay cái sau khi nghiên cứu mối quan hệ giữa các ngón tay và não. Phương pháp này đã lan rộng khắp nước Nhật và chứng minh được hiệu quả rõ rệt.
Cuốn sách Kích thích ngón cái – Trẻ mãi não bộ sẽ đưa đến cho bạn phương pháp làm trẻ hóa não thông qua việc kích thích ngón tay cái nhằm tăng tượng máu lưu thông lên não. Ngoài việc phòng chống suy giảm trí nhớ, phương pháp này còn giúp tinh thần luôn sảng khoái và rèn luyện một trí nhớ tốt.
Trong ngành y, ngón tay cái vẫn được gọi là bộ não thứ hai. Việc kích thích ngón tay cũng là cách để kích thích não bộ. Sau khi đọc xong cuốn sách này, não của bạn sẽ bắt đầu được trẻ hóa.
 
Mục lục
Lời giới thiệu
Sức mạnh phi thường của ngón tay cái: Hồi phục lại trí nhớ, khí lực
Trẻ hóa não bộ bằng phương pháp kích thích ngón tay cái
Trẻ hóa não bộ bằng lối sinh hoạt kích thích ngón tay cái
11 điều cần làm để có bộ não khỏe mạnh 
",49.000 đ,,NXB Lao Động,04-2018,13 x 19,Bìa Mềm,165,,https://www.fahasa.com/kich-thich-ngon-cai-tre-mai-nao-bo.html,,,,
167,Lịch Sử Ung Thư - Hoàng Đế Của Bách Bệnh (Bìa Mềm),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_35340.jpg,Kiến thức y học tổng hợp,Siddhartha Mukherjee,"
Ung thư đang càng ngày càng là mối đe dọa của nhiều người dân ở Việt Nam cũng như trên toàn thế giới. Ở một vài quốc gia, ung thư vượt qua cả bệnh tim mạch để trở thành nguyên nhân gây tử vong hàng đầu. Theo số liệu của Ghi nhận ung thư toàn cầu (GLOBOCAL) và ước tính của ghi nhận ung thư Việt Nam, mỗi năm Việt Nam có hơn 126.000 ca mắc mới và khoảng 94.000 người tử vong vì ung thư. Trong xếp hạng 172 quốc gia và vùng lãnh thổ về tỷ lệ chết vì bệnh ung thư do Tổ chức Y tế Thế giới (WHO) công bố tháng 5/2014, Việt Nam đứng ở vị trí 78. Trong hoàn cảnh như vậy, mỗi người nên tự trang bị cho mình hiểu biết nhất định về căn bệnh này để bảo vệ chính mình và người thân. 
Lịch sử ung thư – Hoàng đế của Bách bệnh, như tên gọi của nó là cuốn sách nói về lịch sử của ung thư. Siddhartha Mukherjee đã đưa độc giả đến với ung thư kể từ lần đầu tiên nó được mô tả vào 4.600 năm trước bởi vị thầy thuốc người Ai Cập tên là Imhotep.  Cuốn sách là biên niên sử về một căn bệnh cổ xưa – một thời là bí mật, một căn bệnh chỉ nên rỉ tai “nói thầm” với nhau – thường được nói một cách ẩn dụ thành một thực thể biến hình chết người có khả năng len lỏi vào tận các mặt chính trị, khoa học, y khoa, và thường được mô tả chắc chắn như một bệnh dịch khủng khiếp trong thế hệ chúng ta.  Cuốn sách nỗ lực đi vào tâm trí của căn bệnh bất trị này, để hiểu rõ đặc tính của nó, và để đánh tan huyền thoại bí ẩn về nó. Theo Mukherjee, cuốn sách này giúp trả lời câu hỏi muôn thuở của bệnh nhân: ""Tôi sẵn sàng tiếp tục chiến đấu, nhưng tôi cần biết tôi đang chiến đấu với cái gì.""
Nhưng mục đích tối thượng của Siddhartha Mukherjee là đặt một câu hỏi vượt ra ngoài cuốn tiểu sử này: liệu ung thư có còn xâm chiếm tâm trí chúng ta trong tương lai không? Liệu có thể loại bỏ hoàn toàn căn bệnh này ra khỏi cơ thể và xã hội chúng ta không?
Siddhartha Mukherjee là chuyên gia về ung thư, người Mỹ gốc Ấn, giảng dạy và nghiên cứu y khoa tại Đại học Columbia. Ông đã tốt nghiệp trường đại học danh giá trên thế giới là Đại học Stanford, Đại học Oxford, và Trường Y Harvard. Ông đã xuất bản các bài báo trên tạp chí Nature, Tạp chí Y học New England, New York Times và Cell. Lịch sử ung thư – Hoàng đế của Bách bệnh đã được trao giải Pulitzer năm 2011 dành cho hạng mục sách phi hư cấu và được bình chọn là một trong 100 cuốn sách có ảnh hưởng nhất trong 100 năm qua theo tạp chí Time.
Ý nghĩa của ảnh trên bìa sách: Từ con cua theo tiếng Hy lạp được dùng để chỉ ung thư. 
",289.000 đ,,NXB Dân Trí,2020,16 x 24 cm,Bìa Mềm,704,,https://www.fahasa.com/lich-su-ung-thu-hoang-de-cua-bach-benh-bia-mem.html,,,,
168,Sinh Học Phân Tử Của Tế Bào (Tập 2),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8934974141471.jpg,Kiến thức y học tổng hợp,Nhiều Tác Giả,"
Sinh Học Phân Tử Của Tế Bào (Tập 2)
Sinh học phân tử của tế bào là nền tảng của sinh học hiện đại, gồm những kiến thức cơ sở, chuẩn xác và quý giá trong lĩnh vực sinh học phù hợp với sinh viên, giảng viên, nghiên cứu viên và những người làm việc trong lĩnh vực sinh học và y khoa. Sách được dịch từ bản gốc tiếng Anh 'Molecular cell biology' và được chia làm 5 tập. Tập 2 với nội dung về di truyền học và sinh học phân tử.

 
",345.000 đ,,NXB Trẻ,08-2016,23 x 15.5,Bìa Mềm,470,,https://www.fahasa.com/sinh-hoc-phan-tu-cua-te-bao-tap-2.html,,,,
169,1800 Bài Thuốc Thông Dụng Hay Nhất Chữa Bệnh Trong Gia Đình,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_21698.jpg,Kiến thức y học tổng hợp,Lương y Tuệ Minh,"
		    1800 Bài Thuốc Thông Dụng Hay Nhất Chữa Bệnh Trong Gia Đình		    
",63.000 đ,,NXB Đồng Nai,2019,14.5 x 20.5 cm,Bìa Mềm,254,,https://www.fahasa.com/1800-bai-thuoc-thong-dung-hay-nhat-chua-benh-trong-gia-dinh.html,,,,
170,Bí Quyết Bấm Huyệt Chữa Bệnh (Tái Bản 2019),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_6582.jpg,Kiến thức y học tổng hợp,Katsusuke Serizawa,"
Bí Quyết Bấm Huyệt Chữa Bệnh do Bác sĩ Trương Thìn – Nguyên Viện Trưởng Viện Y Dược Học Dân Tộc TP.HCM - viết lời giới thiệu và hiệu đính, dựa trên quyển sách nổi tiếng của Giáo sư Katsusuke Serizawa. Đây là một cuốn sách thực hành bấm huyệt với nhiều sơ đồ huyệt vị kèm những chú giải về vị trí, chức năng, công dụng chữa bệnh của từng huyệt đạo và các kỹ thuật bấm huyệt đúng cách và hiệu quả.
Trong y học cổ truyền phương Đông, bấm huyệt là một trong những thuật trị liệu pháp hiệu quả, bên cạnh y học thảo dược và thiền định. Ngoài khả năng quân bình được nhu cầu vận động và thư giãn của cơ thể, phương pháp trị liệu này còn đem lại cảm giác sảng khoái, thư giãn và khả năng chống được nhiều căn bệnh. Trọng tâm của quyển sách nhấn mạnh vào hai phần. Phần đầu bao gồm các triệu chứng và liệu pháp huyệt đạo đối với từng căn bệnh cụ thể ở các bộ phận trong toàn cơ thể. Phần thứ hai là giải thích chi tiết kèm theo hình vẽ minh họa cụ thể bộ vị của 200 huyệt đạo chủ chốt trên cơ thể và những kiến thức cơ bản đối với từng huyệt đạo.
Với sơ đồ thể hiện vị trí chính thức của 200 huyệt đạo trên cơ thể, cuốn sách như một công trình khoa học chuyên sâu, hữu ích và giá trị – một bí huyết thực hành bấm huyệt rất thực tế và sinh động, giúp các chuyên gia châm cứu, bấm huyệt hiểu sâu hơn và nâng cao tay nghề hơn qua kỹ thuật bấm huyệt chữa bệnh hiệu quả được đúc kết và lưu truyền lâu đời. Với người đọc thông thường, sách còn cung cấp cho chúng ta những kiến thức cơ bản và các kỹ thuật xoa bấm đơn giản nhưng hiệu quả, giúp cơ thể nhanh chóng phục hồi và khỏe mạnh.
Tác giả quyển sách là một trong những danh y người Nhật, Giáo sư Katsusuke Serizawa - Giám đốc Trung tâm Liệu pháp Đông y Bảo vệ Sức khoẻ - Đại học Zhubo Tokyo. Thêm một thông tin khá thú vị: sách đã được Công ty Văn hoá Đồ thư Đài Bắc chuyển ra Hoa ngữ phục vụ cho cộng đồng người Hoa, một dân tộc vốn đã rất ""sành"" về huyệt vị và cách day bấm huyệt. Mong rằng cuốn sách này sẽ mang đến cho các bạn nhiều điều thú vị và cuôn có trạng thái tinh thần sảng khoái, cơ thể sung mãn. 
",158.000 đ,,NXB Tổng Hợp TPHCM,2019,20.5 x 28.5 cm,Bìa Mềm,232,,https://www.fahasa.com/bi-quyet-bam-huyet-chua-benh-tai-ban-2019.html,,,,
171,Raw Vegan - Sức Mạnh Chữa Lành Của Thực Vật,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_209338.jpg,Kiến thức y học tổng hợp,Norman W Walker,"
Thứ đắng nhất không phải là thuốc, mà là sự hối hận khi nhận ra đã quá muộn để thay đổi lối sống.
Thứ đắt nhất không phải là tiền bạc, mà là thời gian tự do bạn phải đánh đổi để chống đỡ bệnh tật.
Nhìn vào tỷ lệ người mắc ung thư mỗi năm, nhất là độ tuổi ngày càng trẻ hóa, nhất là khi đó là một người quen, người thân của bạn, bạn có giật mình không?
Nhìn chính mình mỗi ngày đều thiếu sức sống, chỉ đủ sức chống chọi bệnh tật và những cảm xúc thất thường, không thể tập trung để làm việc, sáng tạo, cống hiến, bạn có thấy mình đang “sống mòn”?
Thứ bạn nên thay đổi không phải là loại thuốc đắt hơn, bệnh viện tốt hơn, mà chính là LỐI SỐNG của bạn, bắt đầu từ việc ăn uống và sinh hoạt. Bởi “bạn là những gì bạn ăn, mỗi thực phẩm có một tần số riêng, và chỉ những thực phẩm mang tần số cao, giàu “năng lượng sống“ mới có thể nuôi dưỡng và nâng cấp cơ thể cũng như tâm trí bạn. 
“Raw vegan - sức mạnh chữa lành của thực vật” - công trình nghiên cứu công phu và đầy đủ nhất của TS. Norman W. Walker về chế độ ăn thuần thực vật và lối sống khoa học, là cuốn sách mà mỗi gia đình nên đặt trong tủ sách sức khỏe và căn bếp của mình để nhắc nhở mỗi người:
· Nhận ra những lợi ích quan trọng của chế độ ăn uống thuần thực vật trong việc chữa bệnh và hình thành một lối sống mới đơn giản, lành mạnh và vui khỏe mỗi ngày.
· “Giật mình” trước những thực phẩm độc hại mà chúng ta đang tiêu thụ và loại bỏ chúng từ dần dần đến vĩnh viễn khỏi thực đơn.
· Hiểu được cơ chế hoạt động của các tế bào, tuyến và nội tạng trong cơ thể, từ đó thiết lập lối sinh hoạt đúng nguyên lý cân bằng và thuận tự nhiên.
· Quan tâm đến sức khỏe tinh thần, hình thành tư duy sống trẻ,, bởi trạng thái tâm trí quyết định thể trạng của mỗi con người
· Tự kiểm chứng những kiến thức về sức khỏe, tự xây dựng thói quen kỷ luật và chịu trách nhiệm với chính mình.
Bạn là người quyết định rằng bạn không chỉ ""ổn"", mà thực sự khỏe mạnh yêu đời, bạn không chỉ ""tồn tại"", mà đang sống trọn từng phút giây.
  
",92.000 đ,,NXB Thế Giới,2020,20.5 x 14 cm,Bìa Mềm,224,,https://www.fahasa.com/raw-vegan-suc-manh-chua-lanh-cua-thuc-vat.html,,,,
172,"Nghịch Lý Rau Củ Quả: Sự ""Trả Thù"" Của Thực Vật!",https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/n/g/nghich-ly-rau-cu-qua-su-tra-thu-cua-thuc-vat.jpg,Kiến thức y học tổng hợp,Steven R Gundry,"
Nghịch Lý Rau Củ Quả: Sự ""Trả Thù"" Của Thực Vật!
Mọi sinh vật đều sở hữu động cơ sinh tồn được kế thừa qua các thế hệ. Chúng ta xem thực vật là bạn vì chúng nuôi sống chúng ta, nhưng thực vật lại xem mọi giống loài săn mồi, bao gồm cả chúng ta, là kẻ thù. Tuy nhiên, ngay cả kẻ thù cũng có công dụng của chúng. Từ đó xuất hiện thế lưỡng nan mà những người ăn thực vật như chúng ta phải đối mặt: Chính những thực phẩm mà ta cần phải ăn đều có cách riêng để khiến chúng ta hoảng sợ không dám ăn chúng cũng như các thế hệ sau của chúng. Kết quả là xuất hiện một trận chiến không ngừng nghỉ giữa thế giới động vật và thế giới thực vật.Nhưng không phải tất cả các loài thực vật đều được tạo ra giống nhau. Một số rau củ quả duy trì sự sống của chúng ta nhưng đồng thời cũng chứa đựng những chất gây hại. Chúng ta đã che đậy nghịch lý này suốt mười ngàn năm.Chào mừng bạn đến với cuốn sách Nghịch lý Rau Củ Quả: Sự “trả thù” của thực vật!Trong cuốn sách này, chúng ta sẽ cùng nhau tìm hiểu về nghịch lý “thú vị” trên, khởi động chương trình thanh lọc cơ thể, tham khảo các kế hoạch bữa ăn và công thức nấu ăn đơn giản nhưng hiệu quả để bảo vệ sức khỏe đúng cách. 
",160.000 đ,,NXB Hồng Đức,2018,16 x 24,Bìa Mềm,380,,https://www.fahasa.com/nghich-ly-rau-cu-qua-su-tra-thu-cua-thuc-vat.html,,,,
