tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Bảng Tra Hán Tự Và Cách Theo Âm Hán - Âm Nhật (Tái Bản 2018),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786047436446.jpg,Tiếng Trung,2018,"
Bảng Tra Hán Tự Và Cách Theo Âm Hán - Âm Nhật
Văn hóa Trung Hoa thống hợp và phát triển mạnh lan sang các nước lân cận, đem loại các loại chữ Hán Kanji và âm Hán, đây chính là điểm chung của bốn ngôn ngữ: Trung Hoa, Nhật Bản, Việt Nam và Đại Hàn.
Bảng này bao gồm đầy đủ 214 bộ (mà một số đồng thời là chữ) được xếp theo từ điển Khang Hy: Trung Hoa năm 1716 (từ điển chữ Hán cổ và vĩ đại nhất) và năm 1945 chữ Hán thường dụng, theo qui định mới nhất của chính phủ Nhật Bản năm 1981... 
",45.000 đ,,,,,,,
301 Câu Đàm Thoại Tiếng Hoa (Kèm Cd),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_37054.jpg,Tiếng Trung,NXB Khoa Học Xã Hội,"
- Hiện nay rất nhiều khoa, trường, trung tâm ngoại ngữ sử dụng cuốn “301 câu đàm thoại tiếng Hoa” của Học Viện Ngôn ngữ Bắc Kinh Trung Quốc làm tài liệu dạy và học tiếng Hoa giai đoạn cơ sở. Sự lựa chọn trên là hoàn toàn chính xác. Cuốn “301 câu đàm thoại tiếng Hoa” tuy chỉ CÓ 40 bài và bài ôn tập, nhưng đã đề cập đến nhiều đề tài giao tiếp thông thường trong đời sống. Ngôn ngữ trong các bài đó ngắn gọn, trong sáng, mang tính khẩu ngữ rất cao. Hệ thống các điểm ngữ pháp tập trung vào các đặc điểm ngữ pháp tiếng Hoa, hệ thống bài tập đa dạng phong phú, dễ hiểu, dễ luyện tập.
Tuy nhiên, vì là giáo trình đàm thoại lại dùng làm giáo trình cơ sở để dạy và học tiếng Hoa giai đoạn ban đầu sẽ khiến cho người học gặp khó khăn trong việc trang bị kiến thức và tiến hành luyện tập về ngữ âm, chữ viết. Mặt khác, giáo trình này soạn cho người nước ngoài nói tiếng Anh nên chưa nhấn mạnh đúng mức đến những điểm ngữ pháp khác tiếng Việt như định ngữ, bổ ngữ...
Để giúp người học khắc phục khó khăn nói trên, trong lần dịch lại cuốn sách này, ngoài việc tôn trọng nguyên vẹn nội dung của tài liệu gốc, chúng tôi có thêm một phần giới thiệu ngữ âm tiếng Hoa, chữ Hoa. Sau mỗi bài, chúng tôi bổ sung thêm một bài tập viết các chữ Hoa mới xuất hiện trong bài và bài tập luyện dịch Việt - Hoa. Ở mỗi bài Ôn tập có thêm phần “Góc kiến thức” – giới thiệu vài vấn đề về ngôn ngữ và văn hóa Trung Quốc – giúp người học vừa có thêm kiến thức vừa tăng thêm hứng thú học tập. Đặc biệt, chúng tôi còn có bài giới thiệu về kỳ thi HSK đổi mới, nhất là HSK cấp 1, kèm theo đề thi mẫu HSK cấp 1 để người học có định hướng trong việc học tập và rèn luyện nhằm tham gia kỳ thi HSK sau này. Ngoài ra, còn có phần hướng dẫn cách tra từ điển và các phụ lục cung cấp một số thông tin hữu ích cho người học như: bộ thủ, tên các tỉnh, thành phố và một số họ thông thường của Việt Nam và Trung Quốc.
Do trình độ có hạn, những phần phụ thêm nói trên cũng không tránh khỏi những sai sót, rất mong nhận được sự phê bình góp ý của quý độc giả.
Thay mặt nhóm biên dịch
Trương Văn Giới 
",96.000 đ,,,,,,,
Tập Viết Chữ Hán Dành Cho Người Mới Bắt Đầu (Tái Bản 2019),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_5978.jpg,Tiếng Trung,NXB Hồng Đức,"
Tập viết chữ hán dành cho người mới bắt đầu
Vai trò của chữ Hán dùng để ghi chép tiếng Việt chủ yếu là ghi lại các yếu tố Hán-Việt có trong văn bản Nôm. Nhưng chữ Hán cũng là một dạng chữ viết biểu ý của tiếng Trung Quốc. Vì thế nên, chữ Hán có tầm quan trọng trong các lĩnh vực về văn hóa và đời sống. Những năm gần đây, giới hàn lâm trong lĩnh vực Hán Nôm đã công bố những ý tưởng về chương trình dạy chữ Hán tại các trường phổ thông. Vì thế nên, việc quan tâm làm sao để tìm ra cho mình những phương pháp và quy tắc viết giúp các bạn học sinh – sinh viên và người đi làm cần đến chữ Hán được mọi người săn đón.
Chữ Hán được thể hiện bằng các chữ tượng hình, rất khó viết và khó nhớ.  Vì vậy, muốn viết tốt và nhớ được mặt chữ lâu là không hề đơn giản chút nào.
Khó khăn mà bạn đang gặp phải khi viết chữ Hán
Trong một số kiểu hình thành chữ Hán được thể hiện qua mặt con chữ hoặc các bộ phận cấu thành nhỏ hơn. Với vốn từ lớn vô cùng, người học cần phải ghi nhớ và nắm vững thì mới có thể giao tiếp được. Do đó, người học chữ Hán phải có nhiều thời gian mới nhớ được mặt chữ của ba bốn ngàn chữ Hán thường dùng.
Chữ Hán có hệ thống chữ viết đặc trưng là các chữ cái hình tượng nên rất khó để viết từng nét chữ của nó. Và bạn còn cần rất nhiều thời gian để có thể thích nghi và học thuộc các quy tắc trong viết chữ Hán.
Vốn dĩ người Việt Nam hiện nay sử dụng các ký tự Latin nên việc ghi nhớ sẽ thuận tiện hơn rất nhiều so với chữ tượng hình. Đối với ngôn ngữ tượng hình xa lạ này chúng ta cần rất nhiều thời gian để rèn luyện và ghi nhớ. Các bạn nên học thuộc một số bộ thủ quan trọng và phổ biến trong chữ Hán, học thuộc quy tắc viết các nét, các chữ Hán để cái thiện khó khăn của mình.
Ngoài ra, việc học viết chữ tràn lan, không có chọn lọc, không ghi nhớ được vì quá nhiều cũng là khó khăn của không ít người. Với vốn từ lớn, học một cách thụ động mà không có quy tắc ghi nhớ và rèn luyện thường xuyên thì quá trình học dễ trở thành “công cốc”.
Với cuốn Tập viết chữ hán dành cho người mới bắt đầu của tác giả The Zhishi có thể xem là cuốn sách vừa giúp bạn ghi nhớ cách viết chữ vừa luyện tập viết chữ.  Cuốn sách đề cập đến những quy tắc quan trọng cần phải nắm chắc khi viết chữ đó là từ trái qua phải, từ trên xuống dưới và từ trong ra ngoài. Sau khi học thuộc quy tắc viết thì việc tiếp theo là cách ghép nét. 
",89.000 đ,,,,,,,
Hack Não Chữ Hán - Bài Tập,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786045855553_1.jpg,Tiếng Trung,NXB Tổng Hợp TPHCM,"
Bộ sách có 2 quyển (quyển bài học , quyển bài tập) gồm những phần sau:

Phần một: Sơ lược về kiến thức chữ Hán, giúp người học hiểu rõ nguồn gốc chữ Hán từ đâu mà có? Bằng cách nào để tạo ra chữ? Cấu tạo chữ; quy tắc viết chữ; Cách xác định bộ thủ; Cách nhớ chữ Hán.

Phần hai: Giả tích nguồn gốc của từng chữ, ý nghĩa của từng chữ, cách viết, cách đọc, cách nhớ, cách dịch, cấu tạo của chữ, chữ này có thể ghép với chữ nào để tạo ra từ, làm tăng vốn từ vựng cho người học một cách nhanh chóng. 
",65.000 đ,,,,,,,
Tập Viết Chữ Hán - Biên Soạn Theo Giáo Trình Hán Ngữ Mới (Tái Bản 2018),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935246917756.jpg,Tiếng Trung,NXB Đại Học Quốc Gia Hà Nội,"
Tập Viết Chữ Hán - Biên Soạn Theo Giáo Trình Hán Ngữ Mới (Tái Bản 2018)
Chắc hẳn khi mới đọc tiêu đề thôi thì 100% người chưa biết chữ Hán hay mới học chữ Hán sẽ “rất sợ”. Thậm chí ngay cả đối với những người đã học xong Hán ngữ cơ bản thì việc tập viết chữ Hán cũng là một trong những phần mà họ cảm thấy khó khăn nhất. Tuy nhiên là loại chữ tượng hình nên chữ Hán lại có những phương pháp, quy tắc viết mà khi biết được chắc chắn người học sẽ cảm thấy cách viết tiếng Hán không đến nỗi quá khó.
Việc đầu tiên của đối với bất kì người học viết chữ Hán nào cũng phải nhớ đó là: Từ trái qua phải, từ trên xuống dưới, từ trong ra ngoài. Quy tắc này được áp dụng cho tất toàn bộ chữ Hán cả giản thể hoặc phồn thể. Sau khi đã thuộc quy tắc viết thì việc tiếp theo chính là ghép nét. Người học chữ Hán khi học viết sẽ được giới thiệu cách viết chữ Hán 8 nét, quy tắc thuận bút trong khi biết chữ Hán. Thời gian đầu người tự học chữ Hán sẽ phải thực sự nỗ lực rất nhiều nếu muốn viết được tốt chữ Hán. Viết chữ Hán làm sao cho vuông, mác, phẩy sao cho đúng.
Khi đã thuộc và viết được vài chữ, tự nhiên, cảm tình đối với việc học chữ Hán đã có phần tăng lên, rồi khi viết được nhiều chữ hơn, biết được nhiều từ hơn, nhìn xung quanh, chỗ nào cũng thấy bóng dáng của những đồ vật bằng tiếng Hán.
Nhớ chữ Hán bằng các bộ thủ: Bộ thủ chính là cách nhớ chữ Hán hiệu quả nhất. Mỗi bộ thủ trong tiếng Hán lại biểu hiện một hiện tượng sự vật riêng. Nhớ được các bộ thủ đó chính là đã nhớ cách viết chữ Hán như thế nào. Và việc còn lại chính là ghép các bộ thủ đó với nhau để tạo nên được một chữ hoàn chỉnh.
Với cuốn vở tập viết chữ Hán vô cùng hữu dụng và dễ thương này, hi vọng các bạn có thể nhanh chóng làm quen và chinh phục tiếng Trung. 
",65.000 đ,,,,,,,
Giáo Trình Chuẩn HSK 4 - Tập 1,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_230151.jpg,Tiếng Trung,NXB Tổng hợp Thành Phố Hồ Chí Minh,"
Được chia thành 6 cấp độ với tổng cộng 18 cuốn, Giáo trình chuẩn HSK có những đặc điểm nổi bật sau:
Kết hợp thi cử và giảng dạy: Được biên soạn phù hợp với nội dung, hình thức cũng như các cấp độ của đề thi HSK thật, bộ sách này có thể được sử dụng đồng thời cho cả hai mục đích là giảng dạy tiếng Trung Quốc và luyện thi HSK.
Bố cục chặt chẽ và khoa học: Các điểm ngữ pháp được giải thích cặn kẽ, phần ngữ âm và chữ Hán được trình bày từ đơn giản đến phức tạp theo từng cấp độ.
Đề tài quen thuộc, nhiều tình huống thực tế: Bài học được thiết kế không quá dài và đề cập đến nhiều tình huống (có đĩa MP3 kèm theo), giúp bạn rèn luyện các kỹ năng ngôn ngữ và tránh cảm giác căng thẳng trong lúc học.
Cách viết thú vị: Bằng cách viết sinh động kèm nhiều hình ảnh minh họa, tác giả bộ sách chỉ cho bạn thấy học tiếng Trung Quốc không hề khô khan, nhàm chán.
Với nhiều ưu điểm nổi bật như vừa nêu, Giáo trình chuẩn HSK không chỉ là tài liệu giảng dạy hữu ích ở các trung tâm dạy tiếng Trung Quốc mà còn rất thích hợp với những người muốn tự học ngôn ngữ này.
Vài nét về tác giả:
Khương Lệ Bình là giáo sư ở Đại học Ngôn ngữ Bắc Kinh và cũng là người hướng dẫn cho các học viên cao học. Lĩnh vực nghiên cứu chủ yếu của bà là lý luận dạy học, phương pháp dạy học và tài liệu giảng dạy tiếng Trung Quốc. Nhiều sách chuyên ngành và tài liệu giảng dạy của bà đã được xuất bản. Bà cũng từng đến dạy học ở các quốc gia như Mỹ, Nhật Bản, Hongkong, Thái Lan. 
",228.000 đ,,,,,,,
Giáo Trình Hán Ngữ - Tập 2 - Quyển Thượng 3 (Phiên Bản Mới) - Dùng App,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/i/bia-truoc-han-ngu-3-1.jpg,Tiếng Trung,NXB Đại Học Quốc Gia Hà Nội,"
Giáo Trình Hán Ngữ - Tập 2 - Quyển Thượng 3 (Phiên Bản Mới) - Dùng App
Với bất cứ một học viên tiếng Trung nào, cuốn sách giáo trình Hán ngữ là không thể thiếu được. Chương trình dạy tiếng Trung hiện nay tại các Trung hay trường học đều đang sử dụng bộ Giáo trình Hán ngữ phiên bản mới do Đại học Ngôn ngữ Bắc Kinh và tác giả Dương Ký Châu ủy quyền cho Công ty cổ phần sách MCBooks – chuyên sách ngoại ngữ –  phát hành độc quyền tại thị trường Việt nam. Bộ Giáo trình Hán ngữ mới này có thể nói là một phiên bản được làm lại nhưng vẫn giữ những cái hay của bộ Giáo trình cũ. 
",95.000 đ,,,,,,,
Học Nhanh Nhớ Lâu Ngữ Pháp Tiếng Trung Thông Dụng,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_29299.jpg,Tiếng Trung,NXB Hồng Đức,"
Sự phát triển kinh tế Trung Quốc kéo theo nhu cầu học tiếng Trung tăng cao, từ du học, kinh doanh đến mở rộng các cơ hội việc làm,… Việc học thêm ngôn ngữ Trung Quốc sẽ giúp bạn có thêm nhiều cơ hội tìm hiểu văn hóa cũng như nâng cao thu nhập. Tuy nhiên, việc học tiếng Trung chưa bao giờ là dễ dàng bởi hệ thống chữ Hán phức tạp và khó ghi nhớ.
Muốn chinh phục một ngôn ngữ thì TỪ VỰNG chắc chắn là yếu tố quan trọng tiên quyết. Vậy làm thế nào để xây dựng được vốn từ vựng tiếng Trung nhanh chóng và có hệ thống để có thể đọc thông – nói thạo?
Cuốn sách Học nhanh nhớ lâu tiếng Trung thông dụng – Ứng dụng sơ đồ tư duy trong giao tiếp và luyện thi HSK sẽ giúp bạn HỌC NHANH – NHỚ LÂU từ vựng tiếng Trung để có thể sử dụng trong cuộc sống hằng ngày cũng như phục vụ cho việc ôn luyện kỳ thi năng lực Hán ngữ HSK.
Với việc ứng dụng sơ đồ tư duy vào trong cuốn sách khiến việc học từ vựng tiếng Trung trở nên thú vị và đơn giản hơn rất nhiều. Bên cạnh đó, cuốn sách cũng cung cấp các cấu trúc trong tiếng Trung theo từng chủ đề giúp người học có thể ứng dụng ngay vào trong giao tiếp thực tế. 
",120.000 đ,,,,,,,
Giáo Trình Hán Ngữ Boya - Tập 1 - Sơ Cấp (Sách Bài Tập Kèm Đáp Án),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935246919842-_1__1.jpg,Tiếng Trung,NXB Hồng Đức,"
Cuốn sách tiếng Trung thuộc trình độ sơ cấp giúp người học tăng vốn từ vựng và ngữ pháp một cách nhanh chóng
Ở Việt Nam hiện nay, tiếng Trung là một trong bốn ngoại ngữ phổ biến nhất. Số lượng người học tiếng Trung tăng qua từng ngày, bởi đây là môn ngoại ngữ giúp người học mở ra nhiều cơ hội cả trong học tập lẫn công việc.
Bạn đang là học sinh, sinh viên muốn học thêm tiếng Trung để nâng cao tầm hiểu biết cũng như phục vụ cho học tậpBạn muốn nhập hàng từ Trung Quốc để kinh doanh nhưng lại không biết tiếng Trung nên mất rất nhiều chi phí cho trung gianBạn muốn học tiếng Trung để phục vụ cho công việcVấn đề của các bạn là:
Bạn là người mới bắt đầu học tiếng Trung, bạn không biết nên tự học, tự ôn luyện ở nhà như thế nào?Ngữ pháp và Vốn từ vựng của bạn bị hạn chế, làm sao để nâng cao cả 2 yếu tố này?Kỹ năng đọc và viết rất quan trọng và cần được cải thiện nhưng đây lại là 2 kỹ năng khó và các bạn chưa biết nên cải thiện 2 kỹ năng này như thế nào?Nếu câu trả lời của bạn cho 3 vấn đề trên vẫn là KHÔNG hoặc CHƯA thì bộ giáo trình Hán ngữ Boya sơ cấp chính là giải pháp tốt nhất dành cho các bạn. Thông qua tập 1 các bạn đã được 30 bài đầu của trình độ sơ cấp. Tập 2 sẽ cung cấp cho các bạn 25 bài còn lại của trình độ này.
Vì sao cuốn giáo trình tiếng Trung này có thể giải quyết hết những vấn đề của bạn?
Trình bày khoa học, chi tiết phù hợp cho việc tự học, tự ôn tập sau những giờ học trên lớpMỗi bài học chia ra các đơn nguyên. Mỗi đơn nguyên bao gồm các bài. Trước đơn nguyên có phần luyện, sau đơn nguyên là bài tập. Hoạt động luyện tập đơn nguyên có hình thức đa dạng, mục đích là giúp học sinh nhớ lại tri thức ngôn ngữ đã có hoặc chuẩn bị cho việc học đơn nguyên mới.
Bài tập của các chủ đề gồm nhiều tầng kiến thức, từ kết cấu âm tiết chữ Hán, ngữ tố, từ hội cho đến các bài văn, giúp học sinh củng cố, hấp thu và vận dụng kết cấu ngôn ngữ của chủ đề. Phần cuối mỗi chủ đề đều có bài đọc và viết bài tập. Bài đọc tái hiện từ hội và điểm ngôn ngữ trong mỗi chủ đề. Chủ yếu là luyện tập năng lực viết bài cho học sinh, ngoài ra còn luyện cho học sinh kỹ năng ứng dụng kết cấu ngôn ngữ trong mỗi chủ đề.
Với cách trình bày này các bạn hoàn toàn có thể tự học, tự ôn luyện sau những giờ lên lớp mà vẫn hiệu quả.
Luyện tập nhiều cấu trúc ngữ pháp và từ vựng từ đó tăng khả năng đọc, viết của người họcTrọng tâm của cuốn sách là công năng huấn luyện ngôn ngữ và tuyển chọn ngữ liệu tự nhiên xoay quanh sự hứng thú của người học. Từng bài học các bạn sẽ được ôn luyện từ vựng cùng các ngữ pháp trọng điểm. Qua phần lý thuyết các bạn sẽ được làm các bài tập liên quan tới phần lý thuyết vừa học nhằm củng cố và nâng cao kiến thức nhanh chóng. Mỗi bài học các bạn sẽ được hệ thống lại khoảng 20 từ vựng với phiên âm pinyin giúp các bạn có thể đọc được chữ Hán. Qua cách trình bày này các bạn sẽ tăng được khả năng đọc cũng như khả năng sử dụng văn phong linh hoạt.
Cung cấp các bài tập luyện viết bám sát từng bài họcPhần luyện viết giúp các bạn luyện tập các từ vựng theo từng bài học với nhiều dạng bài tập. Người học sẽ được làm các dạng bài như: Viết phiên âm từ vựng, điền từ vào chỗ trống, viết đoạn văn, luyện viết theo mẫu,… Hệ thống các bài tập này chính là nguồn tài liệu để các bạn ôn luyện cho các bài kiểm tra, bài thi. Phần luyện viết có sẵn các nét mờ, những chữ đầu bạn có thể tô lại để quen nét chữ và thứ tự các nét, từ đó tạo thói quen để tự viết những chữ sau.
Học tiếng Trung qua ứng dụng trên điện thoại của MCBooksĐể tiện lợi hơn trong quá trình học tập, giúp bạn tận dụng mọi khoảng thời gian trống để ôn lại các bài nghe, chỉ cần tải app của MCBooks quét mã QR code ở sau cuốn sách. Bạn có thể sở hữu cuốn sách ngay trong điện thoại của mình. Hệ thống hỗ trợ trên cả hai hệ điều hành Android và IOS. Hãy thưởng thức công nghệ trong một cuốn sách tuyệt vời. Chắc chắn cuốn sách này sẽ là bạn đồng hành không thể thiếu trên chặng đường học tiếng Trung của bạn.
Đây là một cuốn sách đầy tinh tế và chọn lọc, cung cấp cho người học ở trình độ mới bắt đầu một lượng kiến thức cơ bản về từ ngữ và ngữ pháp sơ cấp. Giáo trình này có thể nhanh chóng nâng cao trình độ của người học, như tăng lượng từ vựng, củng cố tri thức, dùng ngữ pháp sâu hơn và nâng cao khả năng giao tiếp. Bạn là người học tiếng Trung ở trình độ sơ cấp hãy tham khảo ngay cuốn giáo trình này nhé!
Mong rằng quyển sách này sẽ giúp bạn học thật tốt và sớm làm chủ ngôn ngữ này.
GIÁO TRÌNH HÁN NGỮ BOYA
Bộ Giáo trình Hán ngữ BOYA hiện đang được rất nhiều bạn trẻ đón nhận và sử dụng làm tài liệu học giao tiếp và luyện thi tiếng Trung HSK, do các tác giả nổi tiếng người Trung Quốc là Lý Hiểu Kỳ, Từ Lập và Tiền Húc Tinh biên soạn.
Ưu điểm của Hán ngữ BOYA chính là nội dung bài khóa và từ ngữ hiện đại, rất hay và ý nghĩa, giúp bạn học am hiểu về văn hóa Trung Hoa cũng như cung cấp vốn từ vựng phong phú giúp bạn có thể giao tiếp cơ bản sau khi học cuốn Sơ cấp 1.
Sách nhà MCBooks sản xuất thì khỏi nói, đẹp từ chất giấy, nét chữ cho đến bố cục khoa học ngắn gọn, dễ hiểu. Cấu trúc ngữ pháp Hán ngữ BOYA được trình bày khá chi tiết, các dịch giả Việt Nam đã dịch sẵn luôn cả phần bài hội thoại và có phần phiên âm tiếng Trung cho mỗi bài hội thoại trong từng bài học cơ bản.
Bộ giáo trình Hán ngữ Boya gồm những cuốn sau:
Giáo trình Hán ngữ Boya sơ cấp I Giáo trình Hán ngữ Boya sơ cấp IIGiáo trình Hán ngữ Boya trung cấp I tập 1Giáo trình Hán ngữ Boya trung cấp I tập 2Giáo trình Hán ngữ Boya trung cấp II 
",99.000 đ,,,,,,,
301 Câu Đàm Thoại Tiếng Hoa (Bản Mới),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_28500.jpg,Tiếng Trung,NXB Khoa Học Xã Hội,"
301 Câu Đàm Thoại Tiếng Hoa
Giáo trình ""301 câu đàm thoại tiếng Hoa"" được biên dịch và bổ sung dựa trên cơ sở cuốn sách giáo khoa ""Hán ngữ hội thoại 301"" do các chuyên gia Hán ngữ của học viện ngôn ngữ Bắc kinh biên soạn.
Giáo trình gồm 48 bài trong đó có 8 bài ôn tập, bao quát trên 800 từ thường dùng. Nội dung các bài tập gồm các phần ""Mẫu câu"", ""Đàm thoại"", ""Từ mới"", ""Chú ý từ ngữ"", ""Ngữ pháp"", ""bài tập""
Giáo trình biên soạn theo hướng ""mẫu câu"" để đi vào thực hành giao tiếp, nhưng cũng giới thiệu khái quát cấu trúc ngữ pháp của tiếng Hán hiện đại. 
",68.000 đ,,,,,,,
Chữ Hán Tiếng Hán Việt Và Sự Vận Dụng Tiếng Hán Việt Trong Tiếng Việt,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/1/-/1---copy.jpg,Tiếng Trung,NXB Văn hóa Văn nghệ,"
Công việc của chúng ta đi xa hơn nữa, sau khi nghiên cứu đặc tính của tiếng Trường An, chúng ta sẽ dùng phương pháp so sánh và đối chiếu những tương đồng giữa tiếng Hán Việt với tiếng Trường An qua giọng đọc và cách dùng từ để diễn đạt tư tưởng trong điển tích, tục ngữ, cũng như trong tiếng nói hằng ngày của hai tiếng nói đó (Trường An và tiếng Việt), để chứng minh luận điểm cho rằng “Tiếng Hán Việt là tiếng xuất phát từ khu vực Trường An”.
Những tiếng Hán Việt có phụ âm “nh” sau cùng thì sẽ tương ứng đối chiếu với phụ âm “ng” sau cùng (trong phiên âm) trong tiếng Quang Thoại, tiếng Trường An và tiếng Quảng Đông, hầu như không có ngoại lệ. 
",120.000 đ,,,,,,,
Giáo Trình Chuẩn HSK 2 (2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_50167_1.jpg,Tiếng Trung,NXB Tổng Hợp TPHCM,"
Được chia thành 6 cấp độ với tổng cộng 18 cuốn, Giáo trình chuẩn HSK có những đặc điểm nổi bật sau:
- Kết hợp thi cử và giảng dạy: Được biên soạn phù hợp với nội dung, hình thức cũng như các cấp độ của đề thi HSK thật, bộ sách này có thể được sử dụng đồng thời cho cả hai mục đích là giảng dạy tiếng Trung Quốc và luyện thi HSK.
- Bố cục chặt chẽ và khoa học: Các điểm ngữ pháp được giải thích cặn kẽ, phần ngữ âm và chữ Hán được trình bày từ đơn giản đến phức tạp theo từng cấp độ.
Đề tài quen thuộc, nhiều tình huống thực tế: Bài học được thiết kế không quá dài và đề cập đến nhiều tình huống (có đĩa MP3 kèm theo), giúp bạn rèn luyện các kỹ năng ngôn ngữ và tránh cảm giác căng thẳng trong lúc học.
- Cách viết thú vị: Bằng cách viết sinh động kèm nhiều hình ảnh minh họa, tác giả bộ sách chỉ cho bạn thấy học tiếng Trung Quốc không hề khô khan, nhàm chán.
Với nhiều ưu điểm nổi bật như vừa nêu, Giáo trình chuẩn HSK không chỉ là tài liệu giảng dạy hữu ích ở các trung tâm dạy tiếng Trung Quốc mà còn rất thích hợp với những người muốn tự học ngôn ngữ này.
Vài nét về tác giả:
Khương Lệ Bình là giáo sư ở Đại học Ngôn ngữ Bắc Kinh và cũng là người hướng dẫn cho các học viên cao học. Lĩnh vực nghiên cứu chủ yếu của bà là lý luận dạy học, phương pháp dạy học và tài liệu giảng dạy tiếng Trung Quốc. Nhiều sách chuyên ngành và tài liệu giảng dạy của bà đã được xuất bản. Bà cũng từng đến dạy học ở các quốc gia như Mỹ, Nhật Bản, Hongkong, Thái Lan. 
",198.000 đ,,,,,,,
Giáo Trình Chuẩn YCT 3 (CD),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_11581.jpg,Tiếng Trung,Tiến sĩ Nguyễn Thị Minh Hồng,"
中小学生汉语考试（YCT）是一项国际汉语能力标准化考试，考查汉语非第一语言的中小学生在日常生活和学习中运用汉语的能力。在真题分析的基础上，本着“考教结合”的理念，《YCT标准教程》应运而生。
Bài thi tiếng Trung Quốc dành cho học sinh (Youth Chinese Test – YCT) là bài kiểm tra chuẩn ở cấp độ quốc tế về trình độ tiếng Trung Quốc. Bài thi này đánh giá khả năng sử dụng tiếng Trung Quốc trong cuộc sống hằng ngày cũng như trong học tập của học sinh tiểu học và trung học cơ sở có ngôn ngữ mẹ đẻ không phải là tiếng Trung Quốc. Bộ sách Giáo trình chuẩn YCT được biên soạn theo hướng bám sát các bài thi YCT đồng thời dựa trên nguyên tắc kết hợp giảng dạy và kiểm tra. 
",148.000 đ,,,,,,,
Giáo Trình Hán Ngữ Boya: Sơ Cấp I (Có Hướng Dẫn Phần Mềm APP Để Luyện Nghe),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/a/d/ad63aec39f22657c3c33.jpg,Tiếng Trung,NXB Hồng Đức,"
Giáo Trình Hán Ngữ Boya: Sơ Cấp I
Quyển sách này là ""Quyển sơ cấp đầu tiên"" - một bộ phận trong hệ thống ""Giáo trình Hán ngữ Boya"" sơ cấp, một cuốn sách đầy tinh tế và chọn lọc, cung cấp cho người học ở trình độ xuất phát một lượng kiến thức cơ bản về từ ngữ và các hạng mục ngữ pháp sơ cấp. Giáo trình này có thể nhanh chóng nâng cao trình độ của người học, như tăng lượng từ hội, củng cố tri thức, dùng ngữ pháp sâu hơn và nâng cao khả năng giao tiếp.

 
 

 
 
 
 
  
",160.000 đ,,,,,,,
